#,Symbol,Name,Company Description,Days Vol Short 2 Periods Ago,Days Vol Short 1 Period Ago,Days Vol Short Current,Pr Wk High($),Index % Chg 5 Days,% New Lows in Group,# New Lows in Group,# New Highs in Group,Ind Mkt Val (bil),Short Volume,Ex-Dividend Date,Expected X Dividend Amount,A/D Rating - Pr Wk,IBD Big Cap 20,IBD 85-85 Index,IBD New America,IBD 50,Liab to Assets Lss Ind Median,LT Debt to Working Cap,EV to FCF,Yield %,Current Ratio,Price to CF,Dividend-Adjusted PEG,PEG,P/E Percent Rank,P/E vs S&P 500 P/E (%),Forward P/E,Pre-tax Margins,50 Day ATR %,30 Day ATR %,Avg Sales % Chg 6Q,Avg Sales % Chg 5Q,Avg Sales % Chg 4Q,Sales Growth 5 Yr,Sales Growth 3 Yr,Sales Accel 3 Qtrs,EPS Lst Yr Gtr EPS 4 Yrs Ago,Avg EPS % Chg 6Q,Avg EPS % Chg 3Q,Avg EPS % Chg 4Q,Avg EPS % Chg 5Q,EPS % Growth 5 Yr Pct Rnk,EPS % Growth 5 Yr,EPS % Growth 3 Yr,EPS % Growth 1 Yr,Sustainable Growth %,EPS Accel 3 Qtrs,RS Line New Low,% Chg YTD,Current Price,Industry Name,State,% New Highs in Group,Ind Grp Rnk 6 Mo Ago,3-Yr EPS Growth Geq 5-Yr,Avg True Range,Debt %,Sales Accel 2 Qtrs,Number of Stocks,P/E,Shrt Int % Chg,Shrt Int % of Float,52-Wk Low,52-Wk High,Ind Grp Rnk 3 Mo Ago,Ind Grp Rnk Last Week,Trl 26 Wk % Perf vs S&P 500,EPS Trailing 4 Qtrs,EPS Trl 4Q Gtr EPS 4 Yrs Ago,Earnings Stability,Price % Chg,% Off High,RS Rating,RS 3-Month Rating,Comp Rating,Beta,50-Day Avg $ Vol (1000s),Market Cap (mil),21 Day ATR %,Shares (1000s),Price vs 200-Day,Vol % Chg vs 50-Day,% Chg 1 Month,% Chg 3 Months,Ind Group RS,% Chg 6 Months,SMR Rating,EPS Rating,Ind Group Rank,A/D Rating,EPS Surprise,EPS Est Cur Yr %,EPS Est Next Yr %,Price vs 50-Day,Price vs 10-Day,Price vs 21-Day,P/E Ratio Rank in Grp,Annual Sales (mil),EPS % Chg 1 Yr Ago,Sales % Chg Lst Qtr,EPS % Chg Lst Yr,EPS Lst Rptd,Avg Sales % Chg 2Q,50-Day Avg Vol (1000s),10 Day > 21 Day > 50 Day,Price $ Chg,EPS Est Cur Qtr %,Volume (1000s),IPO Date,ETF/Closed-End Fund,Number of Funds,Incorp Date,ADR,ETF,AT Margin Accel,Price to Sales,Daily Closing Range,RS Line Within 5% of New High,EPS % Chg Last Qtr,Up/Down Vol,EPS % Chg 1 Q Ago,Sales % Chg Lst Yr,Exchange,RS Line New High,RS 6-Month Rating,50-Day > 150-Day > 200-Day,Price to Book,P/E Lss 5-Yr Avg,Weekly Closing Range,Shares in Float (1000s),EPS % Chg 2 Q Ago,EPS % Chg 3 Q Ago,Avg EPS % Chg 2Q,Avg Sales % Chg 3Q,EPS Trl 4Q Geq EPS Lst Fiscal Yr,EPS % Chg Lst Q Gtr 3-Yr Growth,Price vs 150-Day,Funds % Increase,Sector,% Chg Cur Week,City,New CEO 12 Months,Funds %,Enterprise Val (mil),Current day's Volume greater than previous 5 days' Volume,Current day's Volume greater than previous 10 days' Volume,Current day's Volume greater than previous 20 days' Volume,% Chg 12 Months,Vol % Chg vs 10-Week,EPS Due Date,ROE,AT Margin,timestamp,symbol,C_Score,A_Score,N_Score,S_Score,L_Score,I_Score,M_Score,CANSLIM_Score,Momentum_Score,Quality_Score,EPS_Accel,Sales_Accel,Setup_Type
4625,NHC,National Healthcare Corp.,NA,4.8,5.8,5.4,232.67,0.2,0,0,0,32.7,713058,06/30/2026,0,A,No,Yes,No,No,Yes,0.34,13.4,1.2,1.86,19.11,0,0,76,110.16,0,10.8,3.5,3.41,NA,15.3,12.4,10,15,No,Yes,51.6,123.7,90.1,78,8,-,117,22,8,No,No,64.9,226.03,Medical - Home & Nursing Care,NA,0,19,No,7.21,1.2,No,9,30,-6.8,5.6,0,232.67,72,9,57,7.56,Yes,0,-1.28,-2.85,96,90,99,0.54,27351,3576.4,3.11,15619.6,40.7,-37,6.9,30.4,NA,57.9,NA,92,16,B+,0,0,0,12,1.8,4.6,14,1510.5,74,2,23,NA,3.4,135,Yes,-2.94,0,86,NA,No,380,NA,No,No,No,2.32,0,Yes,11,1.4,363,21,NYSE American,No,94,Yes,3.23,-,97,12654.9,-3,-11,187,6.8,Yes,No,31.6,3.8,MEDICAL,0.2,NA,No,54,3349.5,No,No,No,135.4,-25.4,NA,11.7,9.4,2026-07-31,NHC,10,15,7,0,15,10,10,67,110,45,FALSE,FALSE,Pullback to 10SMA
4448,MPC,Marathon Petroleum Corp.,NA,3.4,3,2.7,326.92,2.3,0,0,2,387.8,6412255,08/19/2026,1,A-,No,Yes,No,No,Yes,6.23,19.4,1.3,1.18,11.73,0,0,70,79.41,7,5.3,3.27,3.07,NA,-1.1,-0.3,6,-7,No,Yes,292.5,648.1,485.1,367.1,14,-,-38,107,16,Yes,No,94.6,316.47,Oil&Gas-Refining/Mktg,NA,7.4,49,No,8.62,189.3,Yes,27,25,-12.4,2.2,0,326.92,18,3,72,12.69,Yes,0,0.76,-3.2,96,95,97,0.7,615790,91691.5,3.1,291936.7,42.5,-28.9,23.8,27.5,NA,79.6,NA,85,1,A-,123.3,274,-27,15.5,0.7,6.6,11,135222,-60,9,13,NA,4.2,2302,Yes,2.39,260,1688,NA,No,2262,NA,No,No,No,0.67,0,Yes,1455,1.3,429,-4,New York Stock Exchange,No,97,Yes,5.53,-,100,0,61,-4,941.7,3.2,Yes,Yes,36.1,5.3,ENERGY,2.3,NA,No,44,120812.8,No,No,No,86,-14.6,NA,23.1,1.5,2026-07-31,MPC,25,15,7,0,15,10,10,82,106,35,TRUE,FALSE,Pullback to 10SMA
5385,WKC,World Kinect Corp.,NA,7.5,6.9,6.9,41.2,4.5,0,0,2,387.8,6500204,06/30/2026,0,A,No,Yes,No,No,No,2.84,-515.4,2.4,1.06,8.98,0.8,0.92,39,0,14,-2,2.95,3.19,NA,3.4,8.7,3,-10,Yes,Yes,22.6,41.1,27.6,26.7,10,15,7,18,-27,Yes,No,70.1,39.86,Oil&Gas-Refining/Mktg,NA,7.4,49,No,1.12,58.6,Yes,27,14,0.7,13.2,0,41.2,18,3,42,2.88,Yes,13,0.33,-3.25,95,98,98,0.76,39190,2032.3,3.3,51151.6,47.3,-26.1,21,47.8,NA,48.1,NA,93,1,A+,72,88,-29,21.3,5.5,10.5,39,36916.6,12,50,-12,NA,26.4,1157,Yes,0.13,77,1184,NA,No,432,NA,No,No,No,0.05,0,Yes,119,1.8,56,-13,New York Stock Exchange,No,98,Yes,1.62,Yes,98,49045.2,-52,-13,87.4,15.1,Yes,Yes,43.2,-4.4,ENERGY,4.5,NA,Yes,72,2723.4,No,No,No,46.2,52.9,NA,-37.8,0.4,2026-07-31,WKC,32,12,7,0,15,10,10,86,112,25,TRUE,TRUE,Momentum Leader
3706,ALRS,Alerus Financial Corp.,NA,4.4,5.3,5.4,34.15,1.7,0.4,1,10,531.1,1225141,06/26/2026,0,A+,No,Yes,No,No,No,-0.03,9.3,2.7,0.04,12.66,0,0,24,122.58,12,6.8,2.6,2.77,NA,22.6,16.9,5,20,No,No,78.9,54.4,61.6,69.1,14,-3,26,57,2,No,No,47.7,33.27,Banks-Regional,NA,3.7,53,Yes,0.88,17.5,No,269,10,2.7,5.4,0,34.15,56,30,31,3.2,Yes,32,-0.86,-2.58,93,91,99,0.81,7459,843.3,2.95,25128.6,32.6,-8.9,7,23.5,NA,35.1,NA,91,20,A+,4.4,9,-7,10.7,3.2,5.5,84,293.8,3,7,93,NA,8.5,246,Yes,-0.29,0,221,NA,No,218,NA,No,No,No,2.73,0,Yes,11,3.2,59,-1,NASDAQ,Yes,94,Yes,1.43,Yes,97,22593.7,93,83,35,8.3,Yes,No,26.7,2.3,BANKS,1.7,NA,No,34,1180.4,No,No,No,57.4,18.3,NA,3.3,20.1,2026-07-31,ALRS,10,15,10,0,12,10,10,67,104.33333333333333,30,FALSE,FALSE,Momentum Leader
5215,VCTR,Victory Capital Holdings Inc. Cl A,NA,5.9,5.2,4.9,101.1,1.9,1.8,2,0,1048.7,2588705,06/10/2026,0,A,No,Yes,No,Yes,Yes,5.57,12.2,2,1.79,17.05,1.61,2.08,42,85.97,13,33.1,3.16,3.15,NA,51.9,64.4,7,20,Yes,Yes,22,25.8,24.3,21.2,51,7,16,24,11,Yes,No,57,99.03,Finance-Investment Mgmt,NA,0,114,Yes,2.88,42.9,Yes,113,15,-4.9,4.8,0,102.05,84,75,34,6.8,Yes,8,0.56,-2.96,93,90,99,1.22,43735,6158.1,3.23,62531.1,33.5,-14,17.8,26.1,NA,40.4,NA,93,70,A,11.8,17,9,10.2,0.2,4.5,33,1306.1,19,77,19,NA,68.8,492,Yes,0.55,14,410,NA,No,470,NA,No,No,No,4.2,0,Yes,34,1.4,23,45,NASDAQ,No,95,Yes,2.62,-,98,53862.4,21,20,28.3,65.9,Yes,Yes,27.5,3.5,FINANCE,1.9,NA,No,51,6946.2,No,No,No,43.7,-42.8,NA,18.6,28.9,2026-07-31,VCTR,25,12,7,0,12,10,10,76,104,40,TRUE,TRUE,Pullback to 10SMA
4968,PAYS,Paysign Inc.,NA,1.7,2.1,2.2,9.49,3.1,2.4,1,0,1811.6,1554473,NA,0,B,No,No,No,No,No,0.21,2.7,0,1.12,10.19,0,0,89,206.65,39,12.2,5.59,5.4,NA,42.4,42.8,31,30,Yes,Yes,88.9,37.8,53.3,122.7,13,-,49,46,19,No,No,74,8.96,Finance-CrdtCard/PmtPr,NA,0,127,No,0.45,9.2,Yes,41,53,2,3.6,0,9.49,113,62,112,0.17,Yes,0,-2.18,-5.58,92,92,99,1.34,4551,512.1,5.45,55905.8,61.3,-52.9,9.4,36.6,NA,114.9,NA,93,36,B,28.6,83,32,18.1,3.6,5.1,8,82,-42,51,86,NA,48.3,586,Yes,-0.2,200,271,NA,No,170,NA,No,No,No,5.48,0,No,80,2.8,0,40,NASDAQ,No,97,Yes,9.08,-,94,42909,33,100,40,46,Yes,Yes,58.1,14.1,FINANCE,3.1,NA,No,37,358.2,No,No,No,20.4,-30.6,NA,19.1,19.4,2026-07-31,PAYS,30,12,5,0,12,10,10,79,109.33333333333333,50,TRUE,TRUE,Momentum Leader
3718,AMAL,Amalgamated Financial Corp.,NA,7.5,6.4,6.7,50.92,-0.1,0.4,1,10,531.1,973412,08/04/2026,0.17,A,No,No,No,No,No,-0.01,8.2,1.4,0.04,11.05,0.67,0.72,36,50.64,12,30.8,2.67,2.69,NA,10.1,11.2,12,7,Yes,Yes,5.9,8.6,6.5,5.9,15,18,8,5,12,No,No,54.2,49.38,Banks-Regional,NA,3.7,53,No,1.25,9.4,Yes,269,13,3.7,5.5,0,50.92,56,30,20,3.8,Yes,12,-0.02,-3.02,92,89,98,0.74,7045,1476.8,2.78,29900.1,30.9,-21.2,7.6,20.8,NA,27.1,NA,78,20,B+,10,10,15,10.2,2.1,4.5,37,336.2,18,17,5,NA,15.8,157,Yes,-0.01,18,120,NA,No,353,NA,No,No,No,4.08,0,Yes,25,1.7,-9,5,NASDAQ,No,90,Yes,1.77,-,97,17727.1,10,0,8,12.7,Yes,Yes,21.4,0.9,BANKS,-0.1,NA,No,63,1554.1,No,No,No,70.3,-12,NA,13.9,26.9,2026-07-31,AMAL,15,0,7,0,12,10,10,54,103,35,FALSE,FALSE,Momentum Leader
3543,ACNB,ACNB Corp.,NA,2.4,3.4,4.3,65.27,3.8,0.4,1,10,531.1,265533,09/01/2026,0.42,A,No,Yes,No,No,No,-0.1,10.8,2.7,0.05,12.37,1.08,1.44,28,46.91,11,24.2,2.57,2.5,NA,33.6,30.8,9,15,No,Yes,36.6,45.9,51.7,38.2,40,8,9,48,7,No,No,33.4,64.48,Banks-Regional,NA,3.7,53,Yes,1.5,51.8,No,269,12,25.7,2.7,0,65.27,56,30,22,5.58,Yes,13,1.02,-1.2,91,92,99,0.62,4197,651.8,2.44,10212,24.5,-23.9,8.6,27.2,NA,27.6,NA,86,20,A+,8.4,11,1,10.1,2.6,4.8,66,154.9,1,8,37,NA,12.9,72,Yes,0.65,3,54,NA,No,219,NA,No,No,No,4,0,Yes,34,1.8,28,45,NASDAQ,No,94,Yes,1.55,-,99,9801.3,75,69,31.3,25.6,Yes,Yes,21.4,4.8,BANKS,3.8,NA,No,27,955.8,No,No,No,53.2,10.9,NA,10.2,29,2026-07-31,ACNB,15,12,7,0,12,10,10,66,104,30,FALSE,FALSE,Momentum Leader
4604,NET,Cloudflare Inc. Cl A,NA,1.9,2.2,2.3,293.8,6.4,0.9,1,4,4899,9834475,NA,0,B+,Yes,Yes,Yes,Yes,Yes,0.94,247.1,0,1.96,161.17,0,0,98,0,216,-10.4,5.49,5.23,NA,30.4,31.4,36,30,No,Yes,28.4,46.2,35.9,28.7,61,-,55,37,-8,Yes,No,41.5,278.98,Comp Sftwr - Enterprise,NA,3.5,134,No,13.31,141.3,No,114,276,3.7,3.1,0,293.8,109,117,50,1.01,Yes,0,-1.56,-5.04,91,95,98,2.22,857538,100638.2,5.27,321184.8,33.3,5.8,13.7,36.1,NA,57.3,NA,97,39,A,8.4,29,32,15.2,5.4,6.6,-,2167.9,53,34,24,NA,33.6,3470,Yes,-4.41,28,3701,NA,No,2208,NA,No,No,No,38.48,0,Yes,56,1.6,47,30,New York Stock Exchange,Yes,96,Yes,64.57,-,98,318021.3,35,5,51.8,32.6,Yes,Yes,33.1,4.1,SOFTWARE,6.4,NA,No,60,95425.8,Yes,No,No,34.3,-9.9,NA,-8.2,-3.6,2026-07-31,NET,27,12,10,0,12,10,10,81,109.66666666666667,20,TRUE,TRUE,Momentum Leader
4516,MUFG,Mitsubishi UFJ Financial Group Inc. ADR,NA,2.2,2.1,2.1,23.25,-1.9,0,0,1,5329.5,6810283,03/31/2026,0,A,No,Yes,No,No,No,7.82,0,1.9,0.67,5.29,0.92,1.03,50,61.89,15,25.1,2.13,2.31,NA,27.9,14.1,9,1,No,Yes,32.6,52.1,40.3,35.7,3,16,16,29,7,No,No,41.6,22.45,Banks-Money Center,NA,3.7,41,Yes,0.49,100.4,No,27,17,-0.3,0.1,0,23.25,59,15,17,1.36,Yes,30,-0.22,-3.44,91,90,97,0.79,69111,247397.1,2.37,11867711,26,42,12.9,25.1,NA,24.4,NA,93,12,B,29.2,13,10,9.2,1.2,3.4,31,37423,37,-108,22,NA,-108.1,3334,Yes,-0.05,4,4724,NA,No,99,NA,Yes,No,No,6.93,0,Yes,76,1.7,76,6,New York Stock Exchange,No,90,Yes,1.81,-,97,11287549.9,5,5,75.8,-26.6,Yes,Yes,20.5,3.1,BANKS,-1.9,NA,Yes,0,167350.1,Yes,No,No,61.5,28.6,NA,11.6,18.3,2026-07-31,MUFG,20,15,7,5,12,0,10,69,99.66666666666667,25,TRUE,FALSE,Pullback to 10SMA
5394,WLY,John Wiley & Sons Inc. Cl A,NA,9.7,8.5,7.2,57.45,5.3,5.6,3,1,552.8,3782633,07/07/2026,0,B,No,No,No,No,No,-3.35,13.5,2.9,0.54,10.67,2.52,6.17,32,47.42,11,12.8,3.98,4.5,NA,-1.2,-0.1,-5,-7,No,No,18.4,16.9,13.8,13.7,6,2,6,16,18,Yes,No,70.4,52.2,Media,NA,1.9,119,Yes,2.21,87.3,No,54,12,-15.4,9.7,0,57.45,114,125,64,4.23,Yes,11,-0.55,-9.14,91,90,88,0.74,25753,2668.3,4.28,42001,38.3,-34.7,7.6,27.5,NA,67.1,NA,71,99,A,1.2,15,10,12.2,2.6,3.2,69,1676.5,31,1,14,NA,1.3,544,Yes,-0.29,-18,351,NA,No,454,NA,No,No,No,1.31,0,No,22,1.6,15,0,New York Stock Exchange,No,95,Yes,3.13,-,91,39129.2,13,4,18.7,0.4,Yes,Yes,35.3,0.4,MEDIA,5.3,NA,No,68,3521.6,No,No,No,35.2,-9,NA,27.7,30.2,2026-07-31,WLY,10,8,5,0,12,10,10,55,99.66666666666667,30,FALSE,FALSE,Momentum Leader
3621,AGM,Federal Agricultural Mortgage Corp. Cl C,NA,3,3,2.8,228.38,8.6,3.8,1,2,64.3,380310,06/15/2026,0,A+,No,No,No,No,No,-1.94,151.4,3,0.1,31.22,0.73,0.89,33,47.69,11,23.2,2.85,2.75,NA,16.5,17.5,14,10,No,Yes,10.9,10.1,10.1,11.9,2,14,7,9,11,Yes,No,29.6,227.6,Finance-Mrtg&Rel Svc,NA,7.7,108,No,5.49,1714.9,Yes,26,12,-6.6,4.2,0,228.38,121,130,22,18.32,Yes,6,3.31,-0.34,90,98,94,0.84,25400,2322,2.78,9317.9,27.5,63.4,14.2,31,NA,34.4,NA,83,136,A+,11,21,11,15.3,5.7,7.9,15,410.3,0,25,7,NA,19.1,136,Yes,7.3,12,223,NA,No,349,NA,No,No,No,4.73,0,No,25,1.9,13,22,New York Stock Exchange,No,98,Yes,2.04,-,103,9118,-8,10,19.1,18.4,Yes,Yes,26.3,-0.9,FINANCE,8.6,NA,Yes,47,32209.6,Yes,Yes,No,32.1,4.8,NA,12.9,15.4,2026-07-31,AGM,15,0,5,7,12,10,10,59,109,25,FALSE,TRUE,Momentum Leader
5048,TRV,Travelers Cos. Inc.,NA,4.2,4.6,3.8,398.69,-3.3,0,0,3,2447.1,6552038,09/10/2026,1.25,A+,Yes,Yes,No,No,No,-0.23,7.2,1.3,0.34,8.03,0.47,0.51,22,39.31,13,16,2.44,2.65,NA,0.9,0.2,9,5,No,Yes,89.2,126.5,108.7,118.8,8,20,55,64,18,No,No,29.1,374.36,Insurance,NA,2.3,94,Yes,9.15,27.1,Yes,129,10,-16.9,3.2,0,398.69,81,34,26,37.02,Yes,26,-0.43,-6.1,89,91,99,0.43,646995,78422.1,2.84,208575,25.7,-6.3,13.4,22.7,NA,31.6,NA,99,32,A-,85.7,23,-11,15.2,0.1,5.7,60,44387,64,0,28,NA,-0.9,2010,Yes,-1.63,-17,1841,NA,No,2851,NA,No,No,No,1.77,0,No,54,1.9,304,5,New York Stock Exchange,No,90,Yes,2.36,Yes,94,207506.5,22,55,178.9,-0.2,Yes,No,23,0.8,INSURANCE,-3.3,NA,No,50,89807.8,No,No,No,43.9,25.7,NA,20.7,18.2,2026-07-31,TRV,20,15,0,0,10,10,10,65,103,40,FALSE,FALSE,Pullback to 10SMA
4806,OBK,Origin Bancorp Inc.,NA,3.2,3.7,4.2,55.57,2.1,0.4,1,10,531.1,596665,08/14/2026,0.25,A+,No,Yes,No,No,Yes,-0.02,7.5,1.9,0.24,10.79,0,0,53,66.25,13,16.1,2.25,2.24,NA,9.1,23.2,9,3,No,No,29.4,87.9,52.2,35.8,192,-12,-5,50,5,No,No,45.5,54.73,Banks-Regional,NA,3.7,53,Yes,1.16,12,Yes,269,17,15.7,2.1,0,55.57,56,30,22,3.2,No,14,0.07,-1.51,88,86,98,0.79,7579,1690.1,2.2,30904.1,27.9,-13.7,7,16.9,NA,27.8,NA,85,20,A+,9.4,69,7,9.2,3,4.9,11,390.8,-10,29,-2,NA,19.7,151,Yes,0.04,290,128,NA,No,339,NA,No,No,No,3.98,0,Yes,132,1.6,25,-4,New York Stock Exchange,No,92,Yes,1.32,-,98,28199,107,-55,78.6,24,Yes,Yes,21.2,2.1,BANKS,2.1,NA,No,45,1722.3,No,No,No,49.7,25.2,NA,6.3,22.3,2026-07-31,OBK,32,15,7,0,10,10,10,84,97.66666666666667,30,TRUE,TRUE,Earnings Accelerator
4901,OSBC,Old Second Bancorp Inc.,NA,4.5,5,4.6,25.66,5.2,0.4,1,10,531.1,1729893,07/31/2026,0,A+,No,No,No,No,No,-0.03,9.8,1.2,0.07,10.27,0.8,0.85,42,55.92,11,26.8,2.34,2.25,NA,25.4,26.3,22,10,No,Yes,-3.3,17.9,-2.6,-2.2,67,17,-8,0,9,No,No,29.7,25.29,Banks-Regional,NA,3.7,53,No,0.52,7.8,No,269,15,-7.4,3.6,0,25.66,56,30,20,1.74,Yes,39,0.08,-1.46,88,92,98,0.77,9263,1303.3,2.18,51432.4,23.7,-15.3,8.4,22.7,NA,27.5,NA,75,20,A+,-0.9,35,9,12.5,5.2,7.5,21,339.3,-7,12,-13,NA,20.2,407,Yes,0.02,220,337,NA,No,305,NA,No,No,No,3.41,0,Yes,13,2.7,12,17,NASDAQ,No,92,Yes,1.43,-,99,48385.1,29,-64,12.5,23.5,Yes,Yes,20.2,1.7,BANKS,5.2,NA,No,39,1588,No,No,No,49,6.8,NA,10.2,24.6,2026-07-31,OSBC,15,8,7,0,10,10,10,60,102.66666666666667,35,FALSE,FALSE,Momentum Leader
5198,UVSP,Univest Financial Corp.,NA,3.3,3.4,3.5,45.37,0.3,0.4,1,10,531.1,744903,08/05/2026,0.23,B+,No,No,No,No,No,-0.05,14.5,2.1,0.04,13.17,4.14,12.79,35,49.88,11,21.9,2.47,2.33,NA,10.1,9.5,4,4,No,Yes,21.5,21.7,26.6,23.5,22,1,10,26,7,No,No,35.1,44.24,Banks-Regional,NA,3.7,53,Yes,1.02,26.3,No,269,13,5.2,2.7,0,45.45,56,30,29,3.46,Yes,13,-0.36,-2.67,88,73,95,0.76,10237,1224.6,2.24,27580.8,23.9,12.3,1.1,16.5,NA,33.5,NA,80,20,B,-5.7,21,4,5,0,0.6,41,328.1,7,4,21,NA,7.3,241,Yes,-0.16,9,263,NA,No,334,NA,No,No,No,3.59,0,Yes,19,1.4,25,3,NASDAQ,No,86,Yes,1.28,-,98,27129.6,22,41,21.8,8.2,Yes,Yes,18.8,-0.3,BANKS,0.3,NA,No,46,1518.6,No,No,No,53.4,30.3,NA,9.9,18.2,2026-07-31,UVSP,10,8,7,0,10,10,10,55,92.33333333333333,25,FALSE,FALSE,CANSLIM Growth
5280,VOYA,Voya Financial Inc.,NA,2.2,2.1,2.7,100.96,0.9,0,0,3,2447.1,3337403,05/26/2026,0,B+,No,No,No,No,-,0.32,9.2,1.9,0,7.52,1.58,2.18,26,58.31,11,10.2,2.46,2.46,NA,2.1,3.6,16,16,No,Yes,15.4,26.8,23.3,21.3,-,5,5,23,11,No,No,33.5,99.43,Insurance,NA,2.3,94,Yes,2.34,86.9,No,129,11,29.4,3.7,0,103.85,81,34,24,9.11,Yes,15,-0.84,-4.26,88,87,95,1.02,102108,9091.1,2.44,90666.3,28.9,-50.9,9.8,21.3,NA,29.7,NA,70,32,A+,12.5,5,21,10.1,1.4,3,50,8189,3,3,22,NA,4.1,1126,Yes,-0.84,-19,553,NA,No,749,NA,No,No,No,1.09,0,Yes,13,1.4,39,2,New York Stock Exchange,No,93,Yes,1.97,-,99,90342.4,29,13,25.8,5.7,Yes,Yes,25.9,-2.6,INSURANCE,0.9,NA,No,70,11878.6,No,No,No,42,-19.8,NA,14.6,9,2026-07-31,VOYA,10,12,7,0,10,10,10,59,100,20,FALSE,FALSE,Pullback to 10SMA
4474,MSADY,MS&AD Insurance Group Holdings Inc. ADR,NA,0,0,0,31.39,2.5,0,0,3,2447.1,0,03/31/2026,0,B+,No,No,No,No,Yes,0.45,0,2.5,1.45,7.21,0.3,0.33,19,66.6,16,9.9,1.4,1.4,NA,9.9,8.6,2,8,No,Yes,77.8,15.3,14.2,52.4,65,28,76,13,7,No,No,30.4,30.65,Insurance,NA,2.3,94,Yes,0.39,20.9,No,129,9,0,0,0,31.39,81,34,16,3.34,Yes,49,-1.92,-2.36,87,89,98,0.05,2289,46017.5,1.4,1492551.8,23.5,-29.2,17.5,19.1,NA,20.2,NA,90,32,A-,-1.5,-17,13,12,6.4,10.2,71,48079.3,109,-1,7,NA,-0.5,83,Yes,-0.6,-55,55,NA,No,3,NA,Yes,No,No,0.95,0,Yes,17,1,17,13,US OTC,No,85,Yes,1.48,Yes,98,0,11,11,17.3,5.6,Yes,No,18.3,0,INSURANCE,2.5,NA,No,0,46315.4,No,No,No,42.2,-40.5,NA,10.1,9.1,2026-07-31,MSADY,10,8,7,0,10,0,10,45,101.33333333333333,40,FALSE,FALSE,Other
3690,ALL,Allstate Corp.,NA,5.6,4.7,4.5,277.22,1.6,0,0,3,2447.1,8170470,08/31/2026,1.08,A+,No,No,No,No,No,-0.3,5.5,1.7,0.41,6.98,0.21,0.22,9,22.78,9,19.4,2.6,2.63,NA,3.8,2.7,11,9,No,Yes,123.9,158,185.7,142.3,19,28,94,156,38,No,No,26.9,264.08,Insurance,NA,2.3,94,No,6.47,25.3,Yes,129,6,-5.1,3.2,0,277.22,81,34,27,42.07,Yes,78,-0.49,-4.74,87,91,97,0.45,405795,68314.4,2.64,257420.9,24.4,-29.8,11,21.6,NA,32.7,NA,78,32,A,45.7,-10,-16,13.6,3.2,5.1,87,59546,1828,2,90,NA,-0.5,1793,Yes,-1.3,2,1309,NA,No,2612,NA,No,No,No,1.14,0,No,202,1.5,87,6,New York Stock Exchange,No,91,Yes,2.3,Yes,95,256098.4,186,269,144.1,1.8,Yes,Yes,22.5,1.6,INSURANCE,1.6,NA,No,46,75310.4,No,No,No,29.9,-6.2,NA,39.5,14.5,2026-07-31,ALL,25,15,0,0,10,10,10,70,101.66666666666667,40,TRUE,FALSE,Momentum Leader
4719,NSIT,Insight Enterprises Inc.,NA,2.7,2.7,2.6,130.97,9.6,0,0,0,763.1,1439033,NA,0,B+,No,No,No,No,No,1.02,14.3,0,1.22,13.73,1.34,1.34,31,86.81,11,2.7,4.73,4.27,NA,-3.8,-1.8,-3,-6,Yes,Yes,6.3,20.7,15.4,9.7,17,9,3,14,9,Yes,No,58.3,128.93,Computer-Tech Services,NA,0,111,No,4.96,91.7,Yes,93,12,-2.9,4.8,0,135.88,141,134,48,10.72,Yes,8,0.91,-5.12,87,98,80,0.86,51290,3859.2,4.09,30203.9,40.2,-11.2,5.9,76.9,NA,53.5,NA,81,125,A+,21.5,16,8,14.1,7.6,8.5,48,8247.2,0,1,2,NA,0,456,Yes,1.16,19,395,NA,No,548,NA,No,No,No,0.47,0,No,40,1.9,11,-5,NASDAQ,No,98,No,2.43,Yes,98,29793.1,11,0,25.5,-1.3,Yes,Yes,41.3,-0.2,BUSINS SVC,9.6,NA,Yes,65,5116.2,No,No,No,8.7,-15.9,NA,9.2,1.4,2026-07-31,NSIT,15,8,0,0,10,10,10,53,108.33333333333333,20,TRUE,FALSE,Other
5422,WSFS,WSFS Financial Corp.,NA,5.3,4.4,4.8,82.3,0.5,0,0,2,25.9,2183176,08/07/2026,0.2,A,No,Yes,No,No,No,-0.03,4.9,1,0.16,20.45,0,0,36,51.89,12,28,2.04,2.09,NA,-1.5,-2.1,13,3,No,No,26.2,36.1,34.5,31.1,9,0,7,35,9,No,No,45.2,80.2,Banks-Savings & Loan,NA,9.5,23,Yes,1.63,11.3,No,21,13,8.8,4.2,0,82.3,63,28,17,6.17,Yes,12,0.48,-2.55,85,75,97,0.95,36399,4154.2,2.21,52044,22.9,-25,4.5,11.4,NA,23.9,NA,87,10,B+,10.7,25,4,5.8,-0.1,1.6,61,1066,-4,6,19,NA,6.6,483,Yes,0.38,14,347,NA,No,500,NA,No,No,No,3.79,0,Yes,31,1.6,49,-2,NASDAQ,No,86,Yes,1.51,-,98,51468.3,29,30,39.7,5.7,Yes,Yes,16.7,0.2,BANKS,0.5,NA,No,62,2934.5,No,No,No,46.2,-26.1,NA,10.8,24.1,2026-07-31,WSFS,15,12,7,0,10,10,10,64,87.66666666666667,40,FALSE,FALSE,CANSLIM Growth
