#,Symbol,Name,Company Description,Days Vol Short 2 Periods Ago,Days Vol Short 1 Period Ago,Days Vol Short Current,Pr Wk High($),Index % Chg 5 Days,% New Lows in Group,# New Lows in Group,# New Highs in Group,Ind Mkt Val (bil),Short Volume,Ex-Dividend Date,Expected X Dividend Amount,A/D Rating - Pr Wk,IBD Big Cap 20,IBD 85-85 Index,IBD New America,IBD 50,Liab to Assets Lss Ind Median,LT Debt to Working Cap,EV to FCF,Yield %,Current Ratio,Price to CF,Dividend-Adjusted PEG,PEG,P/E Percent Rank,P/E vs S&P 500 P/E (%),Forward P/E,Pre-tax Margins,50 Day ATR %,30 Day ATR %,Avg Sales % Chg 6Q,Avg Sales % Chg 5Q,Avg Sales % Chg 4Q,Sales Growth 5 Yr,Sales Growth 3 Yr,Sales Accel 3 Qtrs,EPS Lst Yr Gtr EPS 4 Yrs Ago,Avg EPS % Chg 6Q,Avg EPS % Chg 3Q,Avg EPS % Chg 4Q,Avg EPS % Chg 5Q,EPS % Growth 5 Yr Pct Rnk,EPS % Growth 5 Yr,EPS % Growth 3 Yr,EPS % Growth 1 Yr,Sustainable Growth %,EPS Accel 3 Qtrs,RS Line New Low,% Chg YTD,Current Price,Industry Name,State,% New Highs in Group,Ind Grp Rnk 6 Mo Ago,3-Yr EPS Growth Geq 5-Yr,Avg True Range,Debt %,Sales Accel 2 Qtrs,Number of Stocks,P/E,Shrt Int % Chg,Shrt Int % of Float,52-Wk Low,52-Wk High,Ind Grp Rnk 3 Mo Ago,Ind Grp Rnk Last Week,Trl 26 Wk % Perf vs S&P 500,EPS Trailing 4 Qtrs,EPS Trl 4Q Gtr EPS 4 Yrs Ago,Earnings Stability,Price % Chg,% Off High,RS Rating,RS 3-Month Rating,Comp Rating,Beta,50-Day Avg $ Vol (1000s),Market Cap (mil),21 Day ATR %,Shares (1000s),Price vs 200-Day,Vol % Chg vs 50-Day,% Chg 1 Month,% Chg 3 Months,Ind Group RS,% Chg 6 Months,SMR Rating,EPS Rating,Ind Group Rank,A/D Rating,EPS Surprise,EPS Est Cur Yr %,EPS Est Next Yr %,Price vs 50-Day,Price vs 10-Day,Price vs 21-Day,P/E Ratio Rank in Grp,Annual Sales (mil),EPS % Chg 1 Yr Ago,Sales % Chg Lst Qtr,EPS % Chg Lst Yr,EPS Lst Rptd,Avg Sales % Chg 2Q,50-Day Avg Vol (1000s),10 Day > 21 Day > 50 Day,Price $ Chg,EPS Est Cur Qtr %,Volume (1000s),IPO Date,ETF/Closed-End Fund,Number of Funds,Incorp Date,ADR,ETF,AT Margin Accel,Price to Sales,Daily Closing Range,RS Line Within 5% of New High,EPS % Chg Last Qtr,Up/Down Vol,EPS % Chg 1 Q Ago,Sales % Chg Lst Yr,Exchange,RS Line New High,RS 6-Month Rating,50-Day > 150-Day > 200-Day,Price to Book,P/E Lss 5-Yr Avg,Weekly Closing Range,Shares in Float (1000s),EPS % Chg 2 Q Ago,EPS % Chg 3 Q Ago,Avg EPS % Chg 2Q,Avg Sales % Chg 3Q,EPS Trl 4Q Geq EPS Lst Fiscal Yr,EPS % Chg Lst Q Gtr 3-Yr Growth,Price vs 150-Day,Funds % Increase,Sector,% Chg Cur Week,City,New CEO 12 Months,Funds %,Enterprise Val (mil),Current day's Volume greater than previous 5 days' Volume,Current day's Volume greater than previous 10 days' Volume,Current day's Volume greater than previous 20 days' Volume,% Chg 12 Months,Vol % Chg vs 10-Week,EPS Due Date,ROE,AT Margin,timestamp,symbol,C_Score,A_Score,N_Score,S_Score,L_Score,I_Score,M_Score,CANSLIM_Score,Momentum_Score,Quality_Score,EPS_Accel,Sales_Accel,Setup_Type
3825,STT,State Street Corp.,NA,2.3,2.6,2.2,192.51,0,0.9,1,3,1060.8,5016917,10/01/2026,0.92,A,No,Yes,No,Yes,Yes,0.18,-10.1,2,3.2,9.87,1.24,1.49,43,61.43,13,17.3,2.5,2.81,NA,11.4,12.1,4,4,Yes,Yes,26.5,32.6,30.2,27.7,74,10,17,29,8,Yes,No,41.5,182.5,Finance-Investment Mgmt,NA,2.7,85,Yes,4.8,104,Yes,113,15,-13.6,1.8,0,192.51,110,86,28,12.24,Yes,7,-1.7,-5.2,92,87,98,1.15,379791,51384.6,2.94,276767,34.1,43.2,6.7,25.5,NA,42.6,NA,94,71,A,9.4,31,12,11.1,1.5,4.4,29,13944,14,17,19,NA,16.1,2326,Yes,-3.16,29,3190,NA,No,2510,NA,No,No,No,3.35,0,Yes,44,1.1,39,2,New York Stock Exchange,Yes,92,Yes,2.03,-,95,275413.1,14,23,41.7,13.3,Yes,Yes,27.9,3.2,FINANCE,1.3,NA,No,54,77876.9,No,No,No,69.8,67.5,NA,11.1,18,2026-07-24,STT,20,12,10,5,12,10,10,79,102.33333333333333,35,TRUE,FALSE,Pullback to 10SMA
3941,TENB,Tenable Holdings Ltd.,NA,4.4,4.8,3.4,43.67,0,7.7,3,1,774.6,12130763,NA,0,A+,No,Yes,No,No,No,-3.69,8.1,0,0.78,17.96,0.49,0.49,66,0,20,-2.3,6.36,6.5,NA,10.8,10.8,17,13,No,Yes,32.8,26.3,22.1,26.5,8,48,52,23,-10,No,No,69.5,39.88,Computer Sftwr-Security,NA,2.6,132,Yes,2.14,165.7,No,39,23,-29.7,11.3,0,43.67,116,5,67,1.71,Yes,29,0.28,-8.68,92,97,98,1.24,106950,4385.5,7.07,110272,59.9,-21.1,48.4,106.1,NA,80.3,NA,95,3,A+,15.2,23,11,36.6,-1,14.5,59,999.4,61,10,23,NA,10.1,3630,Yes,0.11,39,2810,NA,No,468,NA,No,No,No,4.3,0,No,31,1.4,17,11,NASDAQ,No,98,No,18.41,Yes,91,108688.8,31,10,23.8,10.4,Yes,No,67.2,-1.3,SOFTWARE,0.3,NA,No,75,4446.8,No,No,No,19.8,-19.2,NA,-9.9,0.5,2026-07-24,TENB,15,12,5,0,12,10,10,64,115.66666666666667,15,TRUE,FALSE,Pullback to 10SMA
4485,XHR,Xenia Hotels & Resorts Inc.,NA,6.8,4.8,5.5,21.03,0,1.5,3,41,1680.7,4823722,06/30/2026,0,B,No,No,No,No,Yes,10.64,27,2.8,1.78,11.56,0.31,0.34,26,113.67,10,6.3,2.52,2.45,NA,3.4,2.2,22,2,Yes,Yes,8.6,10.3,10.1,11.3,119,33,4,11,4,Yes,No,48.5,21,REITs,NA,21,87,No,0.48,120.9,Yes,195,11,15.1,5.3,0,21.03,41,46,31,1.88,Yes,37,1.2,-0.14,92,93,95,1.25,15410,1914.1,2.37,92245.8,34.9,-41.2,7.5,29.2,NA,43.1,NA,71,21,A,11,8,2,13,3.7,4,61,1078.5,3,2,11,NA,1.8,834,Yes,0.25,9,495,NA,No,544,NA,No,No,No,1.79,0,Yes,24,1.7,15,4,New York Stock Exchange,No,95,Yes,1.7,Yes,100,91572.4,-8,10,19.5,1.2,Yes,Yes,28.8,1.5,REAL EST,4.1,NA,No,59,3108.2,No,No,No,64.2,-36,NA,5.3,6.7,2026-07-24,XHR,10,0,7,0,12,10,10,49,103.33333333333333,15,FALSE,FALSE,Momentum Leader
3903,TBLA,Taboola.com Ltd.,NA,3,1.3,1.9,5.71,0,7.8,4,1,104.6,4279525,NA,0,A,No,No,No,No,No,3.66,3.9,0,1.13,8.08,0,0,38,53.97,18,1.7,4.83,4.48,NA,8.4,9.7,0,14,No,Yes,333.2,345.6,259.2,219.8,10,-,110,928,4,No,No,14.5,5.28,Comml Svcs-Advertising,NA,2,131,No,0.22,12.7,Yes,51,14,47.5,3.2,0,5.71,113,67,20,0.38,Yes,0,-2.4,-7.53,92,84,92,1.34,17514,1478.7,4.58,243284.7,32.6,-39.6,10.5,40.8,NA,26.3,NA,79,82,B+,805.9,237,-32,6.4,-3.2,3.4,50,1912,96,9,1400,NA,7.7,3614,Yes,-0.13,600,2101,NA,No,143,NA,No,No,Yes,0.66,0,Yes,767,1.7,70,8,NASDAQ,No,87,Yes,1.51,-,93,117973.5,200,0,418.3,10.1,Yes,Yes,28.7,15.3,BUSINS SVC,-4.3,NA,No,39,1560.1,No,No,No,47.5,-46,NA,4.3,12.7,2026-07-24,TBLA,25,15,7,0,12,10,10,79,101.33333333333333,30,TRUE,FALSE,Momentum Leader
3062,PGNY,Progyny Inc.,NA,3.4,3.1,2.9,33.06,0,1.6,1,2,225.3,4493605,NA,0,A+,No,Yes,No,No,Yes,0.07,6.7,0,2.13,13.65,3.77,3.77,84,157.67,24,7.4,3.93,3.14,NA,8.7,6.7,28,12,No,No,21.3,41.2,33.8,27.1,35,11,12,32,12,No,No,24.3,31.93,Medical-Services,NA,3.3,76,Yes,0.88,5.3,No,61,41,-8.4,6.5,0,33.06,108,18,23,0.77,Yes,23,0.22,-3.43,91,98,99,1.04,40165,2495.7,3.07,78332.4,40.3,-36.8,21.4,76.2,NA,30.2,NA,92,11,A+,13.3,98,16,20.8,2,9.1,31,1288.7,-8,1,14,NA,4,1559,Yes,0.07,76,962,NA,No,513,NA,No,No,No,1.93,0,Yes,71,1.8,17,10,NASDAQ,Yes,94,Yes,5.69,Yes,97,69245.1,36,12,43.6,5.8,Yes,Yes,38.8,-3.4,MEDICAL,4.2,NA,No,74,2250.9,No,No,No,38.8,-32.6,NA,12.5,7.4,2026-07-24,PGNY,20,12,10,0,12,10,10,74,116,50,TRUE,FALSE,Pullback to 10SMA
4042,TRGP,Targa Resources Corp.,NA,3.4,4.1,3.7,285.56,0,0,0,3,786.9,4644849,04/30/2026,0,C,Yes,No,No,No,No,-18,279.1,1.8,0.72,15.66,0.39,0.4,72,109.93,24,14.5,2.78,2.72,NA,1.8,2.3,3,-2,No,Yes,43.4,48.2,45.8,44.3,7,66,52,45,39,Yes,No,53.3,282.91,Oil&Gas - Pipeline,NA,13.6,84,No,7.27,587.8,No,22,27,-7.8,2.2,0,285.56,62,57,46,10.6,Yes,39,0.94,-0.93,91,84,99,0.87,324318,60158.2,2.68,214643.9,30.8,-9,8.5,20.1,NA,52.6,NA,97,29,B+,22.5,16,15,6.2,3.3,4.9,15,17028.3,141,-10,39,NA,-9.1,1247,Yes,2.64,23,1140,NA,No,2169,NA,No,No,No,3.67,0,Yes,67,1.2,53,3,New York Stock Exchange,No,87,Yes,19.37,-,100,211265.9,25,39,60.1,-3.5,Yes,Yes,21,1.7,ENERGY,3.5,NA,No,62,76906.6,No,No,No,69.9,-3.4,NA,65.1,11,2026-07-24,TRGP,20,12,7,0,12,10,10,71,98.33333333333333,35,TRUE,FALSE,Momentum Leader
4404,WKC,World Kinect Corp.,NA,7.6,7.5,6.9,37.88,0,3.7,1,11,372.5,6747097,06/30/2026,0,A+,No,No,No,No,No,2.45,34.9,2.6,1.05,8.22,0.85,0.98,51,0,15,-2,2.65,2.71,NA,-9.3,-8.3,7,-14,Yes,Yes,5.3,-2.8,3.7,3.4,9,17,3,-8,-23,No,No,55.8,36.5,Oil&Gas-Refining/Mktg,NA,40.7,80,No,0.88,65.6,Yes,27,17,-8.2,13.7,0,37.88,48,7,23,2.18,Yes,17,-1.22,-3.64,91,97,94,0.77,30233,1897.6,2.63,51355.4,38.1,14.6,16.8,55.8,NA,32.2,NA,77,2,A+,139.4,46,-13,18.1,4.5,8.9,35,36916.6,12,2,-12,NA,-2.5,974,Yes,-0.45,21,1093,NA,No,436,NA,No,No,No,0.05,0,Yes,56,1.9,-52,-13,New York Stock Exchange,Yes,95,Yes,1.56,-,96,49215.7,-13,23,2.3,-5.2,Yes,Yes,35.6,-3.3,ENERGY,3.3,NA,Yes,71,2559.5,No,No,No,28.7,52.9,NA,-37.8,0.3,2026-07-24,WKC,20,0,10,0,12,10,10,62,114,15,TRUE,FALSE,Momentum Leader
3321,RDVT,Red Violet Inc.,NA,5.9,5.7,5.3,69.65,0,0,0,1,291,888960,NA,0,A+,No,Yes,No,No,Yes,0.05,15.1,0,11.22,31.99,0.84,0.84,87,254.74,45,16.1,5.5,4.56,NA,19.6,18.1,20,21,No,Yes,86.3,83.3,62.5,60,19,58,75,51,14,No,No,14.5,65.21,Comml Svcs-Outsourcing,NA,4.5,123,No,2.71,2.2,No,22,49,-7.4,7.8,0,69.65,136,56,20,1.34,Yes,38,-1.38,-6.37,90,93,99,1.1,10280,932.9,4.4,14108.9,31.3,-21.5,17.5,65.4,NA,29.9,NA,98,19,A,43.8,14,9,16.7,-2.9,4.4,17,90.3,-14,17,59,NA,18.5,185,Yes,-0.91,20,142,NA,No,217,NA,No,No,No,9.78,0,Yes,39,2.1,133,20,NASDAQ,No,92,No,8.8,-,94,11420.5,77,0,86.4,19.4,Yes,No,35.1,-4.4,BUSINS SVC,-3.5,NA,No,45,894.8,No,No,No,43.3,-28.9,NA,14,17,2026-07-24,RDVT,20,15,7,0,12,10,10,74,114,50,FALSE,FALSE,Pullback to 10SMA
3687,SN,SharkNinja Inc.,NA,3.7,4.4,4.3,156.87,0,0,0,1,32.5,9082219,NA,0,A+,Yes,Yes,No,Yes,Yes,0.51,40,0,2.38,34.63,0,0,74,119.15,25,14.1,4.31,4.12,NA,15.6,15.8,0,22,No,Yes,25.8,29,30.9,21.2,7,-,49,33,30,No,No,38.1,154.53,Hsehold-Appliances/Wares,NA,7.7,46,No,5.63,29.7,No,13,28,-0.7,10.9,0,156.87,63,15,14,5.49,No,0,0.21,-1.49,90,95,99,1.61,265847,21823.9,3.64,141520.4,35.9,-17.3,15.7,29.2,NA,21.6,NA,95,15,A+,6.9,16,15,19.7,2.8,5.8,10,6399.2,36,16,21,NA,16.6,2211,Yes,0.32,12,1708,NA,No,859,NA,No,No,No,3.32,0,Yes,25,1.1,38,16,New York Stock Exchange,Yes,94,Yes,7.91,-,100,83632.3,24,37,31.6,15.8,Yes,No,28.5,20.3,CONSUMER,1.2,NA,No,76,21359.4,No,No,No,34.4,-39.2,NA,30.4,8.6,2026-07-24,SN,15,12,10,0,12,10,10,69,104.66666666666667,55,FALSE,FALSE,Momentum Leader
3429,RPRX,Royalty Pharma PLC,NA,3.2,3,3.1,59.44,0,0,0,2,1294.3,12443449,05/15/2026,0,B,No,Yes,No,No,No,9.6,14,1.7,2.66,12.66,0.79,0.88,36,117.09,12,55.7,2.48,2.57,NA,15.1,14.6,8,7,No,Yes,8.6,18.8,18.8,10.3,16,15,-6,12,9,Yes,No,50.6,58.18,Medical - Profitable Biotech,NA,3.8,55,No,1.42,124.5,No,52,13,2.8,3,0,59.44,70,99,39,4.42,Yes,29,-0.6,-2.12,90,83,98,0.46,206771,33706.4,2.65,443274.1,28.7,-29.7,8.3,16.4,NA,47.1,NA,87,79,A,6.8,8,7,6.6,1.7,3.9,63,3254,-8,10,17,NA,14,3900,Yes,-0.35,12,2540,NA,No,1807,NA,No,No,No,7.72,0,Yes,73,1.8,27,5,NASDAQ,Yes,90,Yes,3.75,-,99,415017.5,-44,19,50.2,12.9,No,Yes,22.1,2.7,MEDICAL,3.1,NA,No,55,33290.3,No,No,No,64,-40.6,NA,11.5,46.7,2026-07-24,RPRX,20,8,10,0,12,10,10,70,97.33333333333333,35,TRUE,FALSE,Pullback to 10SMA
3100,PLGO,Pelagos Insurance Capital Ltd.,NA,4.1,4.5,6.2,26.02,0,1.5,2,20,2363,2787700,06/15/2026,0,A,No,No,No,No,Yes,0.47,8.9,2.4,1.49,-6.64,0,0,13,26.18,7,11.1,3.1,2.86,NA,70.1,81,0,0,No,Yes,23.4,188.2,121.7,66.3,68,-,-,309,8,Yes,No,29.8,25.4,Insurance,NA,15.4,115,No,0.68,37.4,Yes,130,8,38.5,5.5,0,26.02,91,54,28,3.36,No,0,-0.16,-2.38,90,90,96,0.59,10460,2175,2.97,85496.8,26.4,-27.7,9.1,21.1,NA,38.4,NA,75,35,A+,27.8,86,15,9.9,1.4,3.9,80,4717.6,-66,180,63,NA,91,450,Yes,-0.04,619,326,NA,No,246,NA,No,No,No,0.45,0,Yes,329,1.1,204,2,New York Stock Exchange,Yes,91,Yes,0.96,-,100,50841.4,32,-78,266.5,66.1,Yes,No,22.9,2.1,INSURANCE,1.3,NA,No,31,1726.6,Yes,No,No,59.8,-36.1,NA,9.3,17.6,2026-07-24,PLGO,35,15,10,0,12,10,10,92,99,25,TRUE,TRUE,Pullback to 10SMA
3896,TATYY,Tate & Lyle PLC ADR,NA,0,0,0,30.11,0,5.3,1,0,107.7,0,06/22/2026,0,A,No,No,No,No,-,0,0,3.3,0,10.5,0,0,56,97.24,0,6.5,5.94,4.23,NA,24.3,24.5,-3,8,No,Yes,64.4,203.5,158.5,102.1,-,-24,-28,150,2,No,No,48.5,29.95,Food - Foodstuffs,NA,0,102,No,2.05,0,No,19,19,0,0,0,30.51,94,102,40,1.61,No,32,0.91,-1.83,90,89,92,0.31,38,3331.8,0.43,111362.5,41.3,206.3,-1.8,59.9,NA,48.5,NA,82,65,A+,0,-10,17,18.4,0.5,0.8,29,2690.3,-4,8,-20,NA,15.9,2,Yes,0.27,0,0,NA,No,1,NA,Yes,No,No,1.26,0,No,294,1.5,294,21,US OTC,No,93,Yes,NA,-,99,0,23,23,293.6,21.6,No,Yes,39.4,0,FOOD/BEV,0.2,NA,No,0,4584.5,No,No,No,6.9,80.4,NA,6.3,4.2,2026-07-24,TATYY,25,15,5,0,12,0,10,67,110.33333333333333,30,TRUE,FALSE,Momentum Leader
3464,RY,Royal Bank of Canada,NA,3.9,4.4,4.7,218.56,0,0,0,1,5319.6,7724460,07/27/2026,1.24,A,Yes,Yes,No,No,No,-0.39,18.7,2,0.83,19.64,3.19,4.75,57,73.75,18,18.8,1.5,1.49,NA,12.4,13.1,4,7,No,Yes,18.3,23.4,21.2,18.1,8,4,11,21,9,No,No,26.4,215.43,Banks-Money Center,NA,3.7,34,Yes,3.03,290.9,No,27,19,7.2,0.6,0,218.56,56,21,19,11.34,Yes,7,-0.3,-1.43,89,88,99,0.67,258859,300249.4,1.47,1389777.3,26.2,-10.3,7.3,20.7,NA,27.3,NA,88,23,A,1.8,12,10,9.7,2.3,4.1,4,47748.9,2,11,20,NA,12.2,1506,Yes,-0.64,4,1212,NA,No,2235,NA,No,No,No,5.94,0,Yes,25,1.2,19,-1,New York Stock Exchange,Yes,89,Yes,3.14,-,99,0,26,15,21.9,13.2,Yes,Yes,21,-0.6,BANKS,2.1,NA,No,29,526468.4,No,No,No,62,8,NA,15.3,16.4,2026-07-24,RY,15,8,10,0,10,10,10,63,99,30,FALSE,FALSE,Momentum Leader
4296,VOYA,Voya Financial Inc.,NA,2.5,2.2,2.1,103.85,0,1.5,2,20,2363,2841186,05/26/2026,0,A+,No,No,No,No,-,0.32,9.2,1.9,0,7.54,1.58,2.19,25,57.89,11,10.2,2.67,2.71,NA,2.1,3.6,16,16,No,Yes,15.4,26.8,23.3,21.3,-,5,5,23,11,No,No,33.9,99.73,Insurance,NA,15.4,115,Yes,2.48,86.9,No,130,11,-6.3,3.1,0,103.85,91,54,20,9.11,Yes,15,-0.85,-3.97,89,94,96,1.02,108177,9120.1,2.69,90666.3,30,-23.3,10.2,34,NA,33.8,NA,72,35,A+,12.5,6,20,13.5,2.4,6.1,53,8189,3,3,22,NA,4.1,1242,Yes,-0.86,-15,936,NA,No,745,NA,No,No,No,1.1,0,Yes,13,1.2,39,2,New York Stock Exchange,Yes,93,Yes,1.98,-,96,90342.4,29,13,25.8,5.7,Yes,Yes,27.5,-3.5,INSURANCE,2.2,NA,No,70,11848.7,No,No,No,37.7,-16.4,NA,14.6,9,2026-07-24,VOYA,10,12,10,0,10,10,10,62,108,20,FALSE,FALSE,Momentum Leader
3668,SMFG,Sumitomo Mitsui Financial Group Inc. ADR,NA,4,4.2,3.9,26.66,0,0,0,1,5319.6,8131548,03/31/2026,0,A,No,Yes,No,No,No,0.57,0,1.9,0.74,3.39,1.06,1.21,47,57.52,14,21.3,2.13,2.17,NA,47,-1.2,10,52,No,Yes,26,33.1,32.5,28.6,5,13,29,32,7,No,No,29.1,24.95,Banks-Money Center,NA,3.7,34,Yes,0.53,134.2,No,27,16,-8.1,0.1,0,26.66,56,21,13,1.58,Yes,13,-3.48,-6.43,88,75,98,0.79,47939,165171.8,2.12,6379163,22.3,3.1,1.7,15.2,NA,17.1,NA,96,23,B,45.8,14,11,6,-2.7,0.4,31,68233.9,33,0,26,NA,0.3,2050,Yes,-0.9,-10,2059,NA,No,69,NA,Yes,No,No,2.32,0,Yes,34,1.9,34,8,New York Stock Exchange,No,75,Yes,1.6,-,94,6357261.1,31,31,34.2,-0.7,Yes,Yes,15.3,9.5,BANKS,-3.1,NA,No,0,162096.6,No,No,No,68.9,7.1,NA,10.6,7.1,2026-07-24,SMFG,15,12,7,0,10,0,10,54,94,25,TRUE,FALSE,Other
3950,TFIN,Triumph Financial Inc.,NA,10.2,10.7,9.5,80.63,0,0,0,17,539.2,2549106,NA,0,A,No,No,No,No,Yes,-0.06,26.9,0,0.12,28.66,0,0,92,250.98,38,6.5,3.39,3.48,NA,2.6,3.1,1,-2,No,No,196.8,426.7,341.9,249.2,148,-39,-40,243,3,Yes,No,28.7,80.61,Banks-Regional,NA,6.3,68,No,2.6,15.8,Yes,268,68,-11.2,11.4,0,80.63,57,35,5,1.19,No,50,1.17,-0.02,88,93,92,1.36,19134,1896.9,3.3,23806.3,28.2,87.4,13.5,21.4,NA,16.9,NA,72,22,A,51.3,103,51,12.2,3.6,5.6,-,418.6,-66,4,72,NA,3.3,266,Yes,0.93,192,499,NA,No,376,NA,No,No,No,4.47,0,Yes,867,1.6,492,3,New York Stock Exchange,Yes,92,Yes,2.12,-,100,22382.2,-79,87,679.5,3.2,Yes,Yes,22.2,0,BANKS,2.8,NA,No,59,2216.6,No,No,No,30,75.5,NA,2.8,5.2,2026-07-24,TFIN,25,15,10,7,10,10,10,87,101,25,TRUE,FALSE,Breakout
3289,RAMP,LiveRamp Holdings Inc.,NA,3,3,2.7,38.23,0,2.2,2,0,721,4717858,NA,0,A+,No,Yes,No,No,Yes,0.06,7.9,0,2.47,14.59,0.31,0.31,50,63.94,13,12.1,1.67,0.6,NA,9.2,9.1,12,12,Yes,Yes,30.3,39.8,36.3,33,53,54,28,32,15,Yes,No,29,37.88,Computer-Tech Services,NA,0,96,No,0.22,2,Yes,92,17,-10.4,8.1,0,38.23,127,136,40,2.27,Yes,26,-0.34,-0.91,88,80,90,1.14,68717,2310.5,0.61,60786.3,27.4,-48.3,0.7,31.6,NA,51.1,NA,96,139,A,5.3,31,29,4.7,0.3,0.5,27,812.9,17,9,34,NA,8.9,1864,Yes,-0.13,32,954,NA,No,477,NA,No,No,Yes,2.83,0,Yes,73,1.4,38,9,New York Stock Exchange,No,88,Yes,2.36,Yes,99,58083.3,8,26,55.8,8.5,Yes,Yes,25.4,-3,BUSINS SVC,0,NA,No,63,1937.8,No,No,No,14.4,-43.1,NA,15.1,33.8,2026-07-24,RAMP,20,12,7,0,10,10,10,69,98,55,TRUE,FALSE,Momentum Leader
4412,WLY,John Wiley & Sons Inc. Cl A,NA,9,9.7,8.5,53.24,0,0,0,0,556.3,4127961,07/07/2026,0,A,No,No,No,No,No,-3.35,13.5,2.8,0.54,10.42,2.49,6.02,30,45.92,11,12.8,3.73,4.39,NA,-1.2,-0.1,-5,-7,No,No,18.4,16.9,13.8,13.7,4,2,6,16,18,Yes,No,66.4,50.97,Media,NA,0,120,Yes,2.06,87.3,No,53,12,-11.9,10.5,0,53.24,102,133,56,4.23,Yes,11,0.06,-4.26,88,93,87,0.76,23930,2573.8,5.01,42001,36.3,-23.5,12.2,22.8,NA,64.7,NA,72,118,A,1.2,15,10,13.7,0.3,5,65,1676.5,31,1,14,NA,1.3,525,Yes,0.03,-18,396,NA,No,449,NA,No,No,No,1.28,0,Yes,22,1.6,15,0,New York Stock Exchange,No,96,Yes,3.06,Yes,99,39131.2,13,4,18.7,0.4,Yes,Yes,35.5,0,MEDIA,1.3,NA,No,67,3206.4,No,No,No,27.8,-9.6,NA,27.7,30.2,2026-07-24,WLY,10,8,7,0,10,10,10,55,99.33333333333333,30,FALSE,FALSE,Pullback to 10SMA
4064,TRV,Travelers Cos. Inc.,NA,4.2,4.2,4.6,370.43,0,1.5,2,20,2363,7946226,06/10/2026,0,A,Yes,Yes,No,No,No,-0.23,6.4,1.5,0.36,7.92,0.51,0.55,25,41.25,13,16,2.12,2.33,NA,0.9,0.2,9,5,No,Yes,89.2,126.5,108.7,118.8,7,20,55,64,18,No,No,27.2,368.98,Insurance,NA,15.4,115,Yes,7.4,28,Yes,130,11,10.5,3.8,0,370.43,91,54,16,37.02,Yes,26,9.22,-0.39,87,96,99,0.44,524987,71835.6,2.29,212644.7,25.2,158.3,20.6,22.7,NA,37,NA,99,35,A+,85.7,8,-3,18.3,9,12.3,52,44387,64,0,28,NA,-0.9,1739,Yes,31.16,-21,4309,NA,No,2807,NA,No,No,No,1.77,0,Yes,54,1.6,304,5,New York Stock Exchange,Yes,94,Yes,2.45,Yes,108,211552.6,22,55,178.9,-0.2,Yes,No,23,-0.4,INSURANCE,8.9,NA,No,48,78670.6,Yes,Yes,No,40.9,43.1,NA,20.7,18.2,2026-07-24,TRV,20,15,10,10,10,10,10,85,104,40,FALSE,FALSE,Breakout
4215,UVSP,Univest Financial Corp.,NA,2.8,3.3,3.4,45.37,0,0,0,17,539.2,722613,05/06/2026,0,B+,No,No,No,No,No,-0.06,13,2.1,0.04,13.28,0,0,37,50.86,12,21.9,2.37,2.64,NA,9.9,11.6,4,3,No,Yes,21.4,29.2,24.7,22.1,36,0,7,26,7,No,No,36.2,44.58,Banks-Regional,NA,6.3,68,Yes,1.12,26.4,Yes,268,13,2.1,2.6,0,45.45,57,35,26,3.33,Yes,12,-1.39,-1.93,87,84,98,0.77,8708,1258.9,2.5,27845.8,26.7,56.7,7.5,18.6,NA,33.1,NA,81,22,A,15.7,17,2,8.2,1.6,2.5,38,328.1,7,10,21,NA,10.3,212,Yes,-0.63,26,320,NA,No,333,NA,No,No,No,3.69,0,Yes,25,1.4,22,3,NASDAQ,No,90,Yes,1.31,-,98,27390.2,41,11,23.1,11.3,Yes,Yes,21.2,-0.6,BANKS,2.6,NA,No,45,1515.7,Yes,Yes,No,39.6,-20.5,NA,9.9,20.8,2026-07-24,UVSP,10,12,7,7,10,10,10,66,96.66666666666667,25,FALSE,FALSE,Pullback to 10SMA
3844,SUTNY,Sumitomo Mitsui Trust Group Inc. ADR,NA,0,0,0,8.34,0,0,0,1,5319.6,0,03/31/2026,0,B+,No,No,No,No,No,0.96,0,2,1.21,5.84,0.53,0.57,40,50.37,0,14.7,1.4,1.3,NA,7.9,2.2,14,15,No,Yes,288.2,25.4,19.5,18.8,11,25,55,16,7,No,No,31.6,8.02,Banks-Money Center,NA,3.7,34,Yes,0.1,256.2,No,27,14,0,0,0,8.34,56,21,18,0.56,Yes,36,-2.55,-3.78,87,82,97,0.1,1597,28706.9,1.27,3494065,23.4,-68,6.6,17.8,NA,23,NA,92,23,B,0,0,0,8.4,-1.2,3,58,19301.4,204,-6,15,NA,-2.9,215,Yes,-0.21,0,62,NA,No,1,NA,Yes,No,No,1.53,0,Yes,46,1.6,3,4,US OTC,No,81,Yes,1.25,Yes,96,0,27,2,24.5,1.9,Yes,No,17.9,0,BANKS,-1,NA,No,0,17828.7,No,No,No,54.5,-68.5,NA,9.8,6.5,2026-07-24,SUTNY,15,12,7,0,10,0,10,54,95.66666666666667,20,TRUE,FALSE,Pullback to 10SMA
