#,Symbol,Name,Company Description,Days Vol Short 2 Periods Ago,Days Vol Short 1 Period Ago,Days Vol Short Current,Pr Wk High($),Index % Chg 5 Days,% New Lows in Group,# New Lows in Group,# New Highs in Group,Ind Mkt Val (bil),Short Volume,Ex-Dividend Date,Expected X Dividend Amount,A/D Rating - Pr Wk,IBD Big Cap 20,IBD 85-85 Index,IBD New America,IBD 50,Liab to Assets Lss Ind Median,LT Debt to Working Cap,EV to FCF,Yield %,Current Ratio,Price to CF,Dividend-Adjusted PEG,PEG,P/E Percent Rank,P/E vs S&P 500 P/E (%),Forward P/E,Pre-tax Margins,50 Day ATR %,30 Day ATR %,Avg Sales % Chg 6Q,Avg Sales % Chg 5Q,Avg Sales % Chg 4Q,Sales Growth 5 Yr,Sales Growth 3 Yr,Sales Accel 3 Qtrs,EPS Lst Yr Gtr EPS 4 Yrs Ago,Avg EPS % Chg 6Q,Avg EPS % Chg 3Q,Avg EPS % Chg 4Q,Avg EPS % Chg 5Q,EPS % Growth 5 Yr Pct Rnk,EPS % Growth 5 Yr,EPS % Growth 3 Yr,EPS % Growth 1 Yr,Sustainable Growth %,EPS Accel 3 Qtrs,RS Line New Low,% Chg YTD,Current Price,Industry Name,State,% New Highs in Group,Ind Grp Rnk 6 Mo Ago,3-Yr EPS Growth Geq 5-Yr,Avg True Range,Debt %,Sales Accel 2 Qtrs,Number of Stocks,P/E,Shrt Int % Chg,Shrt Int % of Float,52-Wk Low,52-Wk High,Ind Grp Rnk 3 Mo Ago,Ind Grp Rnk Last Week,Trl 26 Wk % Perf vs S&P 500,EPS Trailing 4 Qtrs,EPS Trl 4Q Gtr EPS 4 Yrs Ago,Earnings Stability,Price % Chg,% Off High,RS Rating,RS 3-Month Rating,Comp Rating,Beta,50-Day Avg $ Vol (1000s),Market Cap (mil),21 Day ATR %,Shares (1000s),Price vs 200-Day,Vol % Chg vs 50-Day,% Chg 1 Month,% Chg 3 Months,Ind Group RS,% Chg 6 Months,SMR Rating,EPS Rating,Ind Group Rank,A/D Rating,EPS Surprise,EPS Est Cur Yr %,EPS Est Next Yr %,Price vs 50-Day,Price vs 10-Day,Price vs 21-Day,P/E Ratio Rank in Grp,Annual Sales (mil),EPS % Chg 1 Yr Ago,Sales % Chg Lst Qtr,EPS % Chg Lst Yr,EPS Lst Rptd,Avg Sales % Chg 2Q,50-Day Avg Vol (1000s),10 Day > 21 Day > 50 Day,Price $ Chg,EPS Est Cur Qtr %,Volume (1000s),IPO Date,ETF/Closed-End Fund,Number of Funds,Incorp Date,ADR,ETF,AT Margin Accel,Price to Sales,Daily Closing Range,RS Line Within 5% of New High,EPS % Chg Last Qtr,Up/Down Vol,EPS % Chg 1 Q Ago,Sales % Chg Lst Yr,Exchange,RS Line New High,RS 6-Month Rating,50-Day > 150-Day > 200-Day,Price to Book,P/E Lss 5-Yr Avg,Weekly Closing Range,Shares in Float (1000s),EPS % Chg 2 Q Ago,EPS % Chg 3 Q Ago,Avg EPS % Chg 2Q,Avg Sales % Chg 3Q,EPS Trl 4Q Geq EPS Lst Fiscal Yr,EPS % Chg Lst Q Gtr 3-Yr Growth,Price vs 150-Day,Funds % Increase,Sector,% Chg Cur Week,City,New CEO 12 Months,Funds %,Enterprise Val (mil),Current day's Volume greater than previous 5 days' Volume,Current day's Volume greater than previous 10 days' Volume,Current day's Volume greater than previous 20 days' Volume,% Chg 12 Months,Vol % Chg vs 10-Week,EPS Due Date,ROE,AT Margin,timestamp,symbol,C_Score,A_Score,N_Score,S_Score,L_Score,I_Score,M_Score,CANSLIM_Score,Momentum_Score,Quality_Score,EPS_Accel,Sales_Accel,Setup_Type
7285,FET,Forum Energy Technologies Inc.,NA,4.3,4.6,4.3,86.25,15,0,0,2,131,737720,NA,0,B,No,No,No,No,Yes,0.9,14.8,0,2.19,14.41,0,0,82,0,19,2.1,5.22,5.75,NA,2.7,4.1,10,4,Yes,Yes,475.5,840.1,690.6,543.9,11,-,-,-,-3,Yes,No,131,85.36,Oil&Gas-Machinery/Equip,NA,8.7,11,No,3.4,75,Yes,23,37,-6.1,7.3,0,86.25,25,82,56,2.31,Yes,0,3.57,-1.03,98,99,95,0.83,11066,926.9,6.65,11246.3,71.5,-15.2,63.4,52.2,A-,70,NA,83,40,A-,105.3,526,22,49.4,9.2,28.8,28,791.5,48,13,173,NA,10.6,191,Yes,2.94,350,158,NA,No,279,NA,No,No,Yes,1.15,0,Yes,1260,1.5,1075,-3,New York Stock Exchange,Yes,98,Yes,3.32,-,100,10147.3,185,242,1167.5,7.3,Yes,No,54.4,7.3,ENERGY,15,NA,No,55,1128.9,No,No,No,269,5.9,NA,-3.2,5.5,2026-08-14,FET,30,15,10,0,15,10,10,90,117.33333333333333,25,TRUE,FALSE,Momentum Leader
6424,CAKE,Cheesecake Factory Inc.,NA,6.8,7.1,6.5,118.46,5.9,0,0,1,561,9542274,08/10/2026,0,A+,No,No,No,No,No,-5.94,28,1.1,0.59,18.27,0.77,0.8,72,115.09,25,4.3,3.83,3.94,NA,5.7,5.6,7,4,Yes,Yes,14,11.1,12.6,11.4,19,34,23,11,24,Yes,No,124.6,113.38,Retail-Restaurants,NA,1.8,101,No,3.62,433.9,Yes,56,27,-8.2,20.8,0,118.46,99,128,79,4.17,Yes,38,1.34,-4.29,98,98,94,1.06,142896,5567.2,4.01,49760.6,77.3,-12.4,40.9,94.5,E,93.3,NA,84,124,A,22.2,18,11,31.7,3.3,13.9,40,3751.8,28,8,10,NA,6.6,1650,Yes,1.5,24,1411,NA,No,462,NA,No,No,No,1.46,0,Yes,24,2.3,13,5,NASDAQ,No,98,Yes,10.87,-,96,45861.8,-4,17,18.5,5.9,Yes,Yes,64.4,1.1,RETAIL,5.9,NA,No,71,7481.3,No,No,No,78.9,16.6,NA,33.7,6.6,2026-08-14,CAKE,10,0,7,0,15,10,10,52,116.66666666666667,35,FALSE,FALSE,Momentum Leader
8246,LFST,LifeStance Health Group Inc.,NA,1.9,2.1,2.9,12.76,14.6,0,0,1,130.5,9571642,NA,0,C,No,No,No,No,No,3.21,25.3,0,1.38,33.24,0,0,95,365.63,55,0.9,4.42,4.4,NA,18.3,20.3,22,17,Yes,Yes,322.1,538.8,435.2,364.8,5,-,84,329,1,No,No,76.4,12.42,Medical-Hospitals,NA,10,43,No,0.48,27.3,Yes,10,108,37.9,4.2,0,12.76,127,114,63,0.11,Yes,0,1.64,-2.63,98,96,92,1.35,39864,4668.7,4.76,382055.6,60.8,37.2,15.1,57.4,D-,76.7,NA,83,123,A,83.2,736,32,20.8,10,11.4,-,1424.3,71,26,113,NA,23.6,3880,Yes,0.2,711,5187,NA,No,433,NA,No,No,Yes,2.99,0,Yes,700,1.9,716,14,NASDAQ,Yes,98,Yes,3.21,-,100,230066.9,200,124,708.2,21.6,Yes,Yes,52.4,14.6,MEDICAL,14.6,NA,No,75,4898.4,No,No,No,122.6,64.3,NA,0.7,5.4,2026-08-14,LFST,32,15,10,5,15,10,10,97,115.33333333333333,30,TRUE,TRUE,Breakout
6754,CRWD,CrowdStrike Holdings Inc. Cl A,NA,2.2,2.1,2.2,227.5,1.2,0,0,2,854.2,25560208,NA,0,A,Yes,Yes,No,No,Yes,0.33,77.7,0,1.45,134.87,3.3,3.3,98,0,166,-2.6,5.11,5.12,NA,22.4,23.1,37,27,Yes,Yes,6.5,20.9,13,6.1,19,64,24,9,-4,Yes,No,85.1,216.95,Computer Sftwr-Security,NA,5.1,107,No,10.08,18.1,Yes,39,211,3.9,2.6,0,227.5,11,3,88,1.03,Yes,34,-3.8,-4.64,97,90,99,1.63,1931205,229648,4.46,1018259.3,58.2,-45.6,3,49.6,A+,102,NA,92,4,A,3,32,26,14.4,0.6,7.9,4,4812,27,26,-5,NA,24.4,10567,Yes,-8.58,26,6750,NA,No,3325,NA,No,No,No,43.37,0,Yes,51,0.9,9,22,NASDAQ,No,94,Yes,47.67,Yes,96,996659.7,3,-11,29.7,23.7,Yes,Yes,54.3,6.2,SOFTWARE,1.2,NA,No,45,225238.1,No,No,No,104.3,-47.1,NA,-4.2,2,2026-08-14,CRWD,27,8,7,0,15,10,10,77,110.33333333333333,35,TRUE,TRUE,Pullback to 10SMA
6902,DGII,Digi International Inc.,NA,5.8,5.1,4.8,86.84,4.2,0,0,0,716.2,1836219,NA,0,A,No,Yes,No,No,No,7.07,22.1,0,1.13,29.76,0.61,0.61,79,251.84,28,11.6,4.56,4.7,NA,16.6,20.2,8,3,Yes,Yes,15.5,25,20.7,17.8,5,56,6,20,7,Yes,No,96.6,85.12,Computer-Networking,NA,0,97,No,3.33,26.4,Yes,17,34,-6.8,5,0,86.84,1,8,62,2.49,Yes,48,-0.02,-1.98,97,94,99,1.26,27476,3230.9,4.63,37948.1,56.9,-21.1,25.9,32.5,A,76.4,NA,93,24,A+,14.3,28,16,20.4,6.2,16.5,33,430.2,0,29,6,NA,27,391,Yes,-0.02,36,297,NA,No,425,NA,No,No,No,6.38,0,Yes,42,1.6,22,1,NASDAQ,No,96,Yes,4.71,-,99,36743.1,12,8,31.5,24,Yes,Yes,45.5,2.4,COMPUTER,4.2,NA,No,67,3384,No,No,No,159,-29.7,NA,6.7,11.3,2026-08-14,DGII,22,8,7,0,15,10,10,72,111.66666666666667,30,TRUE,TRUE,Momentum Leader
8164,KRT,Karat Packaging Inc.,NA,2.7,2.4,2.1,50.81,1.7,0,0,0,139.3,260922,08/20/2026,0.47,A+,No,Yes,No,No,Yes,0.56,13.7,3.9,2.25,28.59,1,1.26,57,69.64,26,9.2,3.84,4.09,NA,11.4,11.7,6,7,No,Yes,26.2,60,39.7,35,16,15,4,42,6,No,No,112.3,47.91,Containers/Packaging,NA,0,42,No,1.63,36.8,No,20,19,-9.5,3.1,0,50.81,122,38,72,2.53,Yes,17,0.17,-5.71,97,97,99,0.79,5070,953.3,4.35,19931.7,70.7,108.5,35.1,82.6,B,85.8,NA,90,57,A+,214.9,66,-16,31.9,5.1,12.8,50,467.7,-10,10,-2,NA,11.4,138,Yes,0.08,14,286,NA,No,204,NA,No,No,No,1.94,0,No,160,3.8,3,11,NASDAQ,No,97,Yes,5.73,-,94,8513.1,17,-21,81.3,12.2,Yes,Yes,60.4,10.3,MISC,1.7,NA,No,44,1003.9,No,No,No,88.3,49.1,NA,20.6,21.5,2026-08-14,KRT,25,15,5,10,15,10,10,90,117.66666666666667,50,TRUE,FALSE,Momentum Leader
8563,MPC,Marathon Petroleum Corp.,NA,3,2.7,3,360.1,19.2,3.7,1,4,408,6786536,08/18/2026,1,C-,Yes,Yes,No,No,No,5.73,8.3,1.3,1.25,13.18,1.18,1.34,37,46.68,8,5.3,3.46,3.54,NA,10.4,15.8,3,-3,Yes,Yes,363.9,743.7,573,457.6,12,10,-24,278,20,No,No,118.5,355.42,Oil&Gas-Refining/Mktg,NA,14.8,34,No,10.73,181.9,Yes,27,13,11.1,2.4,0,360.1,14,25,61,26.46,Yes,71,-0.27,-1.3,97,97,99,0.69,656689,100077.5,3.66,280824.8,55.5,-6.1,17.1,42.8,A+,74.9,NA,86,1,A+,24.3,353,-32,23.5,10,11.8,47,135222,-60,53,13,NA,31,2350,Yes,-0.95,529,2188,NA,No,2291,NA,No,No,No,0.64,0,Yes,348,1.6,1455,-4,New York Stock Exchange,Yes,97,Yes,5.27,-,100,0,429,61,901.3,20.6,Yes,Yes,46.2,6,ENERGY,19.2,NA,No,45,128483.3,No,No,No,119,32.4,NA,23.1,10,2026-08-14,MPC,35,15,10,0,15,10,10,95,112.66666666666667,35,FALSE,TRUE,Momentum Leader
8839,NTAP,NetApp Inc.,NA,4.6,3.7,3.8,209.06,9.3,0,0,1,3317,13189329,07/09/2026,0,A+,Yes,No,No,Yes,No,2.09,11.1,1.1,1.41,20.14,1.8,1.95,70,120.82,23,23.8,4.35,4.47,NA,4.9,5.2,2,3,Yes,Yes,8.6,15.5,11.5,10.6,12,13,13,12,79,Yes,No,93.4,207.08,Computer-Hardware/Perip,NA,2.6,4,Yes,7.75,199.2,Yes,38,25,4.5,6.7,0,209.06,5,27,88,8.15,Yes,4,1.02,-0.95,97,98,99,1.12,475512,40226.1,4.04,196234.3,65.9,-11.4,18.6,72.7,A+,102.2,NA,83,6,A+,7,41,11,21.7,6.1,14.1,48,6925,12,12,-12,NA,8.4,2829,Yes,2.09,36,2339,NA,No,2694,NA,No,No,Yes,5.87,0,Yes,26,1,11,5,NASDAQ,Yes,98,Yes,30.04,-,99,195499.1,10,-1,18.5,6.6,Yes,Yes,60.2,4.4,COMPUTER,9.3,NA,No,59,38798.1,No,No,No,89,-20.2,NA,106.7,20.7,2026-08-14,NTAP,20,8,10,0,15,10,10,73,118,40,TRUE,FALSE,Momentum Leader
9782,SN,SharkNinja Inc.,NA,4.3,3.8,4.5,191.22,-0.2,0,0,0,38.2,8058516,NA,0,A+,Yes,Yes,No,Yes,Yes,0.47,26.9,0,2.08,41.48,0,0,78,144.81,26,14.1,4.1,3.81,NA,17.1,17.4,0,22,No,Yes,22.6,31,29.3,30.7,7,-,42,31,30,No,No,65.4,185.1,Hsehold-Appliances/Wares,NA,0,29,No,6.11,31.3,Yes,13,32,19.8,9.4,0,191.22,125,2,27,5.78,No,0,-1.85,-3.2,97,94,99,1.59,259422,26567,4.04,140871.5,52.7,-18.7,23.5,73.5,A+,41.2,NA,94,7,A+,13.4,24,15,21.9,2.3,10.9,-,6399.2,36,22,21,NA,18.9,1776,Yes,-3.49,25,1389,NA,No,977,NA,No,No,No,3.77,0,Yes,30,1.2,25,16,New York Stock Exchange,Yes,95,Yes,9.17,-,97,86153.7,38,24,27.6,18.4,Yes,No,45.1,36.3,CONSUMER,-0.2,NA,No,74,26344.7,No,No,No,55.2,10.6,NA,30.4,7.3,2026-08-14,SN,20,12,10,0,15,10,10,77,116.66666666666667,55,FALSE,TRUE,Momentum Leader
10374,VLO,Valero Energy Corp.,NA,3.3,3.5,3.1,346.09,14.5,3.7,1,4,408,9101692,07/30/2026,0,B-,Yes,Yes,No,No,Yes,1.02,8.2,1.6,1.64,18.12,1.47,1.76,41,54.03,8,2.4,3.9,3.89,NA,7.8,13.1,2,-6,Yes,Yes,241.6,440.3,385.5,305.2,18,8,-27,358,8,No,No,109.9,341.67,Oil&Gas-Refining/Mktg,NA,14.8,34,No,11.62,43.6,Yes,27,14,-12.7,3.2,0,346.09,14,25,57,24.24,Yes,77,-0.36,-1.28,97,96,99,0.64,817995,98736.1,3.84,287927.5,51,-33.3,13.3,39.6,A+,70.7,NA,85,1,A+,24.1,293,-30,20.3,7.7,9.4,32,122687,-66,49,25,NA,27.9,3008,Yes,-1.25,328,1918,NA,No,2690,NA,No,No,Yes,0.71,0,Yes,450,1.2,374,-5,New York Stock Exchange,Yes,96,Yes,3.93,-,99,286770.1,497,221,412.1,18.2,Yes,Yes,40,5.1,ENERGY,14.5,NA,No,48,102064.4,No,No,No,151.6,-13.7,NA,9.7,8.3,2026-08-14,VLO,32,15,10,0,15,10,10,92,112.33333333333333,25,TRUE,TRUE,Momentum Leader
8952,OII,Oceaneering International Inc.,NA,5.4,6.4,5.3,53.1,8.8,0,0,2,147.5,6040613,NA,0,B-,No,Yes,No,No,Yes,0.94,18,0,2.18,15.86,0.49,0.49,72,57.46,25,10.3,4.64,4.81,NA,4,3.9,11,8,Yes,Yes,59.1,6.7,18.2,29.5,20,55,55,12,40,No,No,117.2,52.2,Oil&Gas-Field Services,NA,6.7,12,No,2.21,69.6,Yes,30,27,-17.6,6.2,0,53.98,10,112,44,1.93,Yes,18,1.66,-3.3,96,95,98,1.16,47550,5110.8,5.19,99529.6,51.8,-59.3,20.6,34.8,B-,57.5,NA,89,75,A-,38.3,4,16,20.8,4.2,7.5,36,2784.2,43,10,69,NA,6.3,1105,Yes,0.85,6,448,NA,No,548,NA,No,No,No,1.81,0,No,29,1.9,-30,5,New York Stock Exchange,No,96,Yes,4.46,Yes,100,97844.5,22,53,-0.8,2.1,Yes,No,38.5,2,ENERGY,8.8,NA,No,68,5255.3,No,No,No,133.7,-47.8,NA,39.6,8.5,2026-08-14,OII,15,0,5,0,15,10,10,55,111.33333333333333,45,TRUE,FALSE,Momentum Leader
8957,OKTA,Okta Inc. Cl A,NA,2.2,1.9,1.7,156.39,-0.6,0,0,2,854.2,6688238,NA,0,A,No,Yes,No,No,No,0.09,12,0,1.36,29.9,0.69,0.69,85,411.02,37,8.7,5.21,5.16,NA,11.7,11.8,25,15,No,Yes,21,14.5,17.5,20.5,15,60,80,17,4,No,No,70.5,147.43,Computer Sftwr-Security,NA,5.1,107,No,7.44,1,No,39,42,-11.1,4,0,157,11,3,55,3.54,Yes,30,-4.85,-6.1,96,87,98,1.54,428964,26931.4,4.64,166119.9,52.1,-17.6,-4.7,81.9,A+,69,NA,86,4,A,6.7,10,11,8.6,-0.3,2.4,39,2919,76,11,25,NA,11.4,3135,Yes,-7.52,6,2519,NA,No,1694,NA,No,No,No,8.17,0,No,6,0.9,15,12,NASDAQ,No,91,Yes,3.75,-,95,165178.6,22,26,10.6,11.5,Yes,No,46.7,4.7,SOFTWARE,-0.6,NA,No,68,23469.8,No,No,No,66.4,-35.8,NA,3.5,9.7,2026-08-14,OKTA,5,0,5,0,15,10,10,45,110.66666666666667,35,FALSE,FALSE,Pullback to 10SMA
9899,STGW,Stagwell Inc. Cl A,NA,6.3,6.1,5.4,9.55,-0.5,0,0,3,107.6,8196392,NA,0,A+,No,No,No,No,No,-6.59,14.1,0,0.81,8.29,0,0,20,589.43,8,2.4,4.58,4.45,NA,6.3,6.5,19,6,Yes,Yes,19.9,37.9,30.7,28.8,3,-,13,29,5,Yes,No,86.5,9.12,Comml Svcs-Advertising,NA,6,126,No,0.36,204.4,Yes,50,10,-11.8,7.6,0,9.55,116,49,71,0.96,Yes,0,-2.04,-4.5,96,91,97,1.22,11352,2276.1,4.56,244475.5,46.5,-49.2,20.2,49,B+,85,NA,91,44,A,32.6,34,11,19.6,0.2,9.2,74,2909,35,11,8,NA,9.6,1481,Yes,-0.19,27,734,NA,No,269,NA,No,No,No,0.73,0,Yes,47,1.9,42,2,NASDAQ,No,92,Yes,3.33,Yes,96,106212.4,25,9,44.4,7.2,Yes,Yes,38.6,1.5,BUSINS SVC,-0.5,NA,No,57,3787.1,No,No,No,64.9,-33.6,NA,5.3,-1,2026-08-14,STGW,20,12,7,0,15,10,10,74,109.66666666666667,15,TRUE,FALSE,Pullback to 10SMA
7023,EAT,Brinker International Inc.,NA,4.6,5.6,5.5,253.71,5.3,0,0,1,561,5408881,03/04/2020,0,A+,No,Yes,No,No,No,-4.05,16.3,0,0.45,13.46,0.63,0.63,64,82.42,18,10,4.74,4.65,NA,10.9,8.4,12,14,No,Yes,51.2,11.6,34.5,38.5,14,35,61,18,120,Yes,No,65.2,237.15,Retail-Restaurants,NA,1.8,101,Yes,9.3,363.8,Yes,56,22,-1.3,12.8,0,253.71,99,128,33,10.77,Yes,29,-0.61,-6.53,96,97,96,1.26,200110,10233.5,4.7,42887.8,53.7,-23.1,28,73.4,E,47.2,NA,91,124,A,-0.6,23,10,27.7,3.4,11.9,49,5807.4,117,5,21,NA,4.1,1075,Yes,-1.46,23,825,NA,No,603,NA,No,No,No,1.75,0,Yes,23,1.3,9,8,New York Stock Exchange,No,96,Yes,25.98,-,93,42343.4,3,103,16.2,5,Yes,No,47.5,-0.3,RETAIL,5.3,NA,No,79,11169.1,No,No,No,50,65.6,NA,119.6,8.5,2026-08-14,EAT,10,0,7,0,15,10,10,52,116.33333333333333,35,FALSE,FALSE,Momentum Leader
7885,IMAX,Imax Corp.,NA,5,6,5.9,54.27,9.1,0,0,2,356.4,7774261,NA,0,A-,No,Yes,No,No,Yes,1.66,19.6,0,2.09,23.11,0,0,78,276.16,29,15.4,4.27,4.63,NA,12.2,14.4,13,4,No,Yes,46.1,70.3,61.3,57.9,14,-,28,65,11,No,No,43.1,52.88,Leisure-Movies & Related,NA,10.5,139,No,2,74.5,Yes,19,32,-1.5,17.5,0,54.27,100,139,33,1.65,Yes,0,-0.71,-2.56,96,96,96,0.81,57448,2920.9,5.06,54842.1,37.8,-7.4,37.4,55.3,E,46.6,NA,96,127,A,41.1,22,14,21.8,3.6,12.3,67,410.2,1,12,53,NA,3,1315,Yes,-0.38,10,1238,NA,No,381,NA,No,No,No,6.97,0,Yes,65,1.6,31,16,New York Stock Exchange,Yes,94,Yes,8.15,-,99,44338.6,115,34,48.1,13.7,Yes,Yes,34.9,-0.8,LEISURE,9.1,NA,Yes,66,2953,No,No,No,106.1,5.9,NA,10.9,15,2026-08-14,IMAX,25,15,10,0,15,10,10,85,116,35,FALSE,FALSE,Momentum Leader
6748,CRSR,Corsair Gaming Inc.,NA,4,3.7,4.1,14.98,-9.5,0,0,1,3317,11756728,NA,0,A+,No,No,No,No,Yes,0.68,11.8,0,1.75,27.47,0,0,36,162.62,16,-0.8,7.4,7.76,NA,7.2,3.3,-5,1,No,No,448.3,810.8,638.3,533.5,17,-42,4,228,-2,Yes,No,118.7,12.99,Computer-Hardware/Perip,NA,2.6,4,No,0.81,26.5,Yes,38,13,9.2,25.3,0,14.98,5,27,77,0.99,Yes,0,-3.42,-13.27,96,96,95,1.9,21789,1455,8.37,108177,79.6,-25.9,34.6,76.5,A+,91.3,NA,81,6,A,227.6,44,-7,30.3,4.6,15.3,76,1472.5,-105,-2,2167,NA,-3,2128,Yes,-0.46,105,1546,NA,No,281,NA,No,No,No,0.97,0,No,2200,1.1,145,12,NASDAQ,No,97,Yes,2.11,Yes,87,46407.3,87,121,1172.7,-0.1,Yes,Yes,73,-1.7,COMPUTER,-9.5,NA,No,53,1546.9,No,No,No,46.3,-7.3,NA,-2,2.2,2026-08-14,CRSR,25,15,5,0,15,10,10,80,115.66666666666667,30,TRUE,FALSE,Momentum Leader
7655,HAE,Haemonetics Corp.,NA,3.1,2.8,3.4,92.25,3.4,0,0,0,420.8,2921809,NA,0,A+,No,No,No,No,Yes,2.3,15.4,0,3.08,14.66,1.01,1.01,55,167.48,17,9.6,3.83,3.5,NA,-0.4,0.6,9,3,Yes,Yes,12.8,5.9,7.8,7.8,32,18,13,8,12,No,No,13.3,90.8,Medical-Systems,NA,0,104,No,2.81,158.3,Yes,65,18,19.5,6.5,0,92.25,131,109,43,5.01,Yes,5,0.46,-1.57,96,94,92,0.73,66561,4112,3.5,45497.1,30.7,-37.4,22,59,D+,57.2,NA,75,108,A+,5.9,7,8,15.1,3.8,8.2,68,1334,15,6,9,NA,5.2,848,Yes,0.42,2,533,NA,No,562,NA,No,No,No,3.06,0,No,4,1.2,4,-2,New York Stock Exchange,No,95,No,4.93,Yes,98,44640.5,10,13,3.8,2.5,Yes,No,34.4,-1.1,MEDICAL,3.4,NA,No,66,5185,No,No,No,73.5,-15.4,NA,12,9.7,2026-08-14,HAE,0,0,5,0,15,10,10,40,114,30,FALSE,FALSE,Other
9352,QLYS,Qualys Inc.,NA,4.6,4.8,4.9,201.54,1.4,0,0,2,854.2,3730211,NA,0,A+,No,Yes,No,No,No,0.26,14.2,0,1.38,21.92,1.1,1.1,68,123.11,23,36.9,5.77,6.33,NA,10.3,10.3,13,10,No,Yes,16.1,17.2,17.7,16.3,16,22,18,17,38,No,No,40,186.05,Computer Sftwr-Security,NA,5.1,107,No,9.86,8,Yes,39,24,1.9,10.9,0,201.54,11,3,63,7.66,Yes,5,-5.02,-7.69,95,97,99,1.09,115736,6776.5,6.37,34595,53.2,-29.6,13.4,114.5,A+,77.3,NA,89,4,A+,11.2,11,8,30.2,2.9,15.9,57,669.1,16,11,15,NA,10.4,815,Yes,-9.83,5,566,NA,No,664,NA,No,No,No,9.16,0,Yes,18,1.3,17,10,NASDAQ,No,96,No,11.47,Yes,95,34220.5,17,19,17.3,10.3,Yes,No,61.5,-5.3,SOFTWARE,1.4,NA,No,70,6080.8,No,No,No,44,-29,NA,38.2,28.6,2026-08-14,QLYS,15,8,7,0,15,10,10,65,117,55,FALSE,FALSE,CANSLIM Growth
10207,TWLO,Twilio Inc. Cl A,NA,1.6,1.6,1.9,258.35,-1.3,1.8,2,1,5573.4,4308336,NA,0,A-,Yes,Yes,No,No,Yes,0.38,31.7,0,4.62,37.94,0.7,0.7,85,124.25,39,1.1,5.66,5.78,NA,16.9,17.8,15,11,Yes,Yes,31.7,29.4,27.7,29.5,88,61,58,29,0,No,No,67.5,238.2,Comp Sftwr - Enterprise,NA,0.9,132,No,11.95,13.4,Yes,114,43,18.9,2.8,0,258.35,88,9,97,5.55,Yes,31,-4.5,-7.8,95,89,99,1.67,482074,38304.7,6.03,153575.2,53.2,21.4,9.4,20.3,A,110.8,NA,94,11,A,11.1,21,15,15.1,5.5,13.9,20,5067.2,50,22,33,NA,21,2295,Yes,-11.22,17,2797,NA,No,1923,NA,No,No,No,6.56,0,No,24,1,32,14,New York Stock Exchange,No,91,Yes,4.07,Yes,92,152837.5,33,23,27.6,18.8,Yes,No,45.6,10.3,SOFTWARE,-1.3,NA,No,60,36485.7,No,No,No,136.2,26,NA,0.4,71.2,2026-08-14,TWLO,15,12,5,5,15,10,10,72,104.33333333333333,40,FALSE,TRUE,Momentum Leader
10330,VCTR,Victory Capital Holdings Inc. Cl A,NA,5.2,4.9,5.7,118.81,9.3,1.8,2,1,1163.9,2775451,09/09/2026,0.5,A+,No,Yes,No,Yes,Yes,5.49,11,1.8,2.07,20.36,1.62,1.99,47,81.06,14,33.1,3.33,3.44,NA,56.3,55.4,9,25,No,Yes,24.5,32.4,29.5,27.6,62,8,19,29,11,Yes,No,87.4,118.23,Finance-Investment Mgmt,NA,0.9,112,Yes,3.38,41.6,No,113,16,15.3,5.2,0,118.81,80,52,44,7.44,Yes,9,0.06,-0.48,95,96,99,1.22,49997,7268.6,3.31,61509.6,54.9,-24.9,21,34.5,A-,58.2,NA,95,33,A+,23.1,25,8,24.7,7.6,14,29,1306.1,19,24,19,NA,50.3,530,Yes,0.07,20,386,NA,No,484,NA,No,No,No,4.67,0,Yes,41,1.7,34,45,NASDAQ,Yes,97,Yes,3.06,-,100,52982.5,23,21,37.3,53.9,Yes,Yes,46.5,6.6,FINANCE,9.3,NA,No,51,8001.2,No,No,No,66.1,-5.1,NA,18.6,31.4,2026-08-14,VCTR,20,12,10,0,15,10,10,77,111.66666666666667,45,TRUE,FALSE,Momentum Leader
6556,CHEF,Chefs' Warehouse Inc.,NA,9.1,10.3,9.5,117.33,-1,0,0,0,830.3,5443279,NA,0,A,No,Yes,No,No,Yes,1.84,41.6,0,2.15,38.83,1.07,1.07,87,203.04,40,2.5,3.92,4.19,NA,10.6,11.1,25,11,Yes,Yes,44.9,44.5,43.1,40.5,25,43,22,39,13,No,No,75,109.08,Food - Packaged,NA,0,77,No,4.24,152.6,Yes,48,46,-7.8,14.8,0,117.33,82,115,45,2.36,Yes,45,-2.65,-7.03,95,85,95,0.97,57692,4571.2,4.3,40796.1,48.1,379.1,10.4,34.4,D+,59.4,NA,96,107,A-,32.3,32,21,11.4,-0.8,4.1,3,4149.5,16,13,29,NA,12.2,591,Yes,-2.97,17,2760,NA,No,470,NA,No,No,No,1.01,0,No,50,2.1,60,9,NASDAQ,No,92,Yes,6.86,-,97,36784.6,24,39,55,11.6,Yes,Yes,40.2,2.6,FOOD/BEV,-1,NA,No,64,5425.1,Yes,Yes,Yes,78,42.6,NA,12.7,2.9,2026-08-14,CHEF,20,12,5,10,15,10,10,82,106.66666666666667,35,TRUE,FALSE,Pullback to 10SMA
