#,Symbol,Name,Company Description,Days Vol Short 2 Periods Ago,Days Vol Short 1 Period Ago,Days Vol Short Current,Pr Wk High($),Index % Chg 5 Days,% New Lows in Group,# New Lows in Group,# New Highs in Group,Ind Mkt Val (bil),Short Volume,Ex-Dividend Date,Expected X Dividend Amount,A/D Rating - Pr Wk,IBD Big Cap 20,IBD 85-85 Index,IBD New America,IBD 50,Liab to Assets Lss Ind Median,LT Debt to Working Cap,EV to FCF,Yield %,Current Ratio,Price to CF,Dividend-Adjusted PEG,PEG,P/E Percent Rank,P/E vs S&P 500 P/E (%),Forward P/E,Pre-tax Margins,50 Day ATR %,30 Day ATR %,Avg Sales % Chg 6Q,Avg Sales % Chg 5Q,Avg Sales % Chg 4Q,Sales Growth 5 Yr,Sales Growth 3 Yr,Sales Accel 3 Qtrs,EPS Lst Yr Gtr EPS 4 Yrs Ago,Avg EPS % Chg 6Q,Avg EPS % Chg 3Q,Avg EPS % Chg 4Q,Avg EPS % Chg 5Q,EPS % Growth 5 Yr Pct Rnk,EPS % Growth 5 Yr,EPS % Growth 3 Yr,EPS % Growth 1 Yr,Sustainable Growth %,EPS Accel 3 Qtrs,RS Line New Low,% Chg YTD,Current Price,Industry Name,State,% New Highs in Group,Ind Grp Rnk 6 Mo Ago,3-Yr EPS Growth Geq 5-Yr,Avg True Range,Debt %,Sales Accel 2 Qtrs,Number of Stocks,P/E,Shrt Int % Chg,Shrt Int % of Float,52-Wk Low,52-Wk High,Ind Grp Rnk 3 Mo Ago,Ind Grp Rnk Last Week,Trl 26 Wk % Perf vs S&P 500,EPS Trailing 4 Qtrs,EPS Trl 4Q Gtr EPS 4 Yrs Ago,Earnings Stability,Price % Chg,% Off High,RS Rating,RS 3-Month Rating,Comp Rating,Beta,50-Day Avg $ Vol (1000s),Market Cap (mil),21 Day ATR %,Shares (1000s),Price vs 200-Day,Vol % Chg vs 50-Day,% Chg 1 Month,% Chg 3 Months,Ind Group RS,% Chg 6 Months,SMR Rating,EPS Rating,Ind Group Rank,A/D Rating,EPS Surprise,EPS Est Cur Yr %,EPS Est Next Yr %,Price vs 50-Day,Price vs 10-Day,Price vs 21-Day,P/E Ratio Rank in Grp,Annual Sales (mil),EPS % Chg 1 Yr Ago,Sales % Chg Lst Qtr,EPS % Chg Lst Yr,EPS Lst Rptd,Avg Sales % Chg 2Q,50-Day Avg Vol (1000s),10 Day > 21 Day > 50 Day,Price $ Chg,EPS Est Cur Qtr %,Volume (1000s),IPO Date,ETF/Closed-End Fund,Number of Funds,Incorp Date,ADR,ETF,AT Margin Accel,Price to Sales,Daily Closing Range,RS Line Within 5% of New High,EPS % Chg Last Qtr,Up/Down Vol,EPS % Chg 1 Q Ago,Sales % Chg Lst Yr,Exchange,RS Line New High,RS 6-Month Rating,50-Day > 150-Day > 200-Day,Price to Book,P/E Lss 5-Yr Avg,Weekly Closing Range,Shares in Float (1000s),EPS % Chg 2 Q Ago,EPS % Chg 3 Q Ago,Avg EPS % Chg 2Q,Avg Sales % Chg 3Q,EPS Trl 4Q Geq EPS Lst Fiscal Yr,EPS % Chg Lst Q Gtr 3-Yr Growth,Price vs 150-Day,Funds % Increase,Sector,% Chg Cur Week,City,New CEO 12 Months,Funds %,Enterprise Val (mil),Current day's Volume greater than previous 5 days' Volume,Current day's Volume greater than previous 10 days' Volume,Current day's Volume greater than previous 20 days' Volume,% Chg 12 Months,Vol % Chg vs 10-Week,EPS Due Date,ROE,AT Margin,timestamp,symbol,C_Score,A_Score,N_Score,S_Score,L_Score,I_Score,M_Score,CANSLIM_Score,Momentum_Score,Quality_Score,EPS_Accel,Sales_Accel,Setup_Type
9004,OKTA,Okta Inc. Cl A,NA,1.7,2.1,2.3,179.44,-2.4,2.6,1,0,776.6,7690988,NA,0,A,Yes,Yes,No,No,Yes,0.07,23.6,0,1.44,33.77,0.75,0.75,87,406.76,41,8.7,5.54,5.53,NA,11.5,11.2,22,14,No,Yes,19.6,12.2,14.7,17.1,18,60,53,13,4,No,No,92.6,166.5,Computer Sftwr-Security,NA,0,86,No,8.19,1,No,39,45,11.3,4.6,62.66,179.44,9,9,103,3.68,Yes,30,-2.69,-7.21,97,93,99,1.56,493782,30198.5,6.09,167139.8,60.6,-15.3,10.8,41.7,A,105.9,NA,86,17,A,8.8,12,11,11.9,-1.4,7.4,33,2919,76,11,25,NA,10.9,3294,Yes,-4.61,14,2745,NA,No,1740,NA,No,No,Yes,9.06,4,Yes,15,1.1,6,12,NASDAQ,Yes,96,Yes,4.17,-,6,166234.9,15,22,10.6,11.1,Yes,No,52.9,6.8,SOFTWARE,-2.4,NA,No,68,28066.6,No,No,No,81.1,-17.2,NA,3.5,14.4,2026-09-11,OKTA,15,0,10,0,15,10,10,60,111.33333333333333,35,FALSE,FALSE,Pullback to 10SMA
10155,TNK,Teekay Tankers Ltd.,NA,2.3,2.3,1.9,100.91,8,0,0,9,82.4,765596,08/09/2026,0,A-,No,Yes,No,Yes,Yes,0.02,2.9,1.1,9.99,11.46,0,0,13,23.41,7,36.5,3.94,3.98,NA,14,32.7,23,-24,Yes,Yes,74.1,195.3,142.4,103.1,39,-,-21,137,16,Yes,No,88.7,100.83,Transportation-Ship,NA,18.8,22,No,3.37,1.2,Yes,48,7,-18.9,0,47.18,100.91,24,4,37,13.59,Yes,0,2.63,-0.08,97,98,99,0.47,33049,3340,3.87,30054.1,40.9,81.6,30.2,39.1,A+,45.2,NA,86,2,A+,-0.8,158,-38,24.1,8.4,11.2,56,506.6,-30,121,-32,NA,78.1,410,Yes,2.58,214,767,NA,No,338,NA,No,No,Yes,4.16,98,Yes,294,1.9,205,-23,New York Stock Exchange,Yes,98,Yes,1.47,-,99,0,87,-16,249.6,51.1,Yes,Yes,32.4,-0.6,TRANSPORTATION,8,NA,No,44,1165.7,No,No,No,94,9.7,NA,18.5,59.5,2026-09-11,TNK,35,15,10,7,15,10,10,102,113,55,TRUE,TRUE,Breakout
10293,UGP,Ultrapar Participacoes S/A ADR,NA,0.7,0.8,1,7.63,2.3,0,0,8,454.6,3594374,08/25/2026,0,A,No,No,No,No,Yes,1.98,7.1,4.3,1.64,12.83,0.37,0.42,32,49.91,10,2.7,3.3,3.42,NA,15.8,20.5,4,1,Yes,Yes,54.6,89,70.2,75.7,19,28,13,33,3,No,No,97.6,7.45,Oil&Gas-Refining/Mktg,NA,29.6,7,No,0.22,110,Yes,27,12,24.2,0.3,3.6,7.63,27,1,39,0.67,Yes,24,-1.46,-2.36,97,97,99,0.71,23332,8211.5,3.6,1115849.9,40.2,21.6,25,52,A+,42.4,NA,95,1,A,17.1,90,-24,16.5,4.3,9.6,58,25483.5,-3,37,-3,NA,29.7,3775,Yes,-0.11,131,4541,NA,No,78,NA,Yes,No,No,0.29,14,Yes,66,1.5,245,3,New York Stock Exchange,No,96,Yes,2.3,-,35,1070411.3,-44,14,155.3,25.1,Yes,Yes,30.5,13,ENERGY,2.3,NA,No,2,10655.2,No,No,No,96.6,-29.9,NA,17.9,3.7,2026-09-11,UGP,27,15,7,5,15,0,10,79,117.66666666666667,35,FALSE,TRUE,Momentum Leader
6888,CXW,CoreCivic Inc.,NA,2.9,10.8,10.1,35.3,0.6,2.2,1,0,120.5,14361216,03/30/2020,0,A,No,Yes,No,No,No,5.06,74.1,0,1.32,19.34,0,0,75,111.17,2,7.1,4.37,4.57,NA,21.4,24.3,4,8,No,Yes,73.9,41.3,37.5,51.2,11,-2,25,37,8,No,No,82.8,34.93,Security/Sfty,NA,0,101,Yes,1.48,93.3,Yes,46,28,-6.5,15,15.73,35.3,100,67,81,1.25,Yes,31,1.51,-1.05,97,94,98,0.77,44162,3402.9,3.99,98893.5,49.1,-42.6,3,30.1,C,99.7,NA,88,91,A,7.6,1423,-85,8.4,2.9,4.2,21,2211.2,5,27,74,NA,26.5,1445,Yes,0.52,6284,2769,NA,No,319,NA,No,No,No,1.39,87,Yes,6,1.3,65,13,New York Stock Exchange,Yes,98,Yes,2.4,-,76,95903.8,53,26,35.5,26.4,Yes,No,40.4,-3,BUSINS SVC,0.6,NA,Yes,61,4641.6,No,No,No,63.1,2.3,NA,8,5.4,2026-09-11,CXW,7,12,10,7,15,10,10,71,108.33333333333333,20,FALSE,TRUE,Breakout
9352,PSX,Phillips 66,NA,2.9,1.8,2,265.43,1.7,0,0,8,454.6,5598606,08/17/2026,0,A+,No,No,No,No,Yes,4.48,13.4,2,1.32,21.34,4.37,8.71,55,59.56,9,4.1,3.13,3.13,NA,10.1,15.9,4,-4,Yes,Yes,345.9,732.2,555,444.6,14,2,-30,337,10,No,No,101.1,259.47,Oil&Gas-Refining/Mktg,NA,29.6,7,No,7.18,68.7,Yes,27,17,11.3,1.4,126.74,265.43,27,1,35,14.89,Yes,69,0.37,-2.25,97,97,98,0.66,574442,104056.7,2.77,399020.9,48.4,-8.6,15.6,45.7,A+,53.1,NA,78,1,A,25.5,318,-10,17.3,1.9,5.1,11,132189,-61,53,5,NA,32.4,2660,Yes,0.96,310,2581,NA,No,2277,NA,No,No,No,0.68,14,Yes,295,1.7,154,-8,New York Stock Exchange,Yes,98,Yes,3.29,-,21,398455.2,1747,24,224.9,21.9,Yes,Yes,38.7,3.8,ENERGY,1.7,NA,No,45,124526.7,No,No,No,95.8,-24.5,NA,15.6,7.6,2026-09-11,PSX,35,15,10,0,15,10,10,95,112.33333333333333,30,FALSE,TRUE,Pullback to 10SMA
8367,LPG,Dorian LPG Ltd.,NA,3.1,2.9,2.9,55.49,0,0,0,5,24.3,1880142,NA,0,B,No,Yes,No,No,Yes,1.67,12.2,0,3.26,11.31,0.43,0.43,15,29.07,8,40.2,4.22,3.94,NA,59.6,81.1,10,-5,Yes,Yes,292.7,549.2,480.4,368.6,7,19,-22,400,18,Yes,No,126.7,55.18,Transport - Oil/Gas Shipping,NA,38.5,28,No,1.89,49.4,Yes,13,8,-0.6,5.1,23.76,55.49,31,7,68,6.83,Yes,73,1.42,-0.56,96,97,99,0.63,27294,2327.8,3.72,42782.7,50,-38.1,28.2,26.7,A+,74.7,NA,98,3,B,19.1,86,-48,19.4,4.5,8.5,45,481.5,-70,123,100,NA,112.5,600,Yes,0.77,108,466,NA,No,425,NA,No,No,No,4.03,75,Yes,833,2.1,656,36,New York Stock Exchange,Yes,98,Yes,1.91,Yes,90,36681.7,158,274,744.7,91.3,Yes,Yes,37,3.9,TRANSPORTATION,0,NA,No,57,2676.1,No,No,No,74.9,-26.4,NA,17.7,73.6,2026-09-11,LPG,35,15,10,0,15,10,10,95,107.33333333333333,45,TRUE,TRUE,Momentum Leader
8875,NSIT,Insight Enterprises Inc.,NA,3.1,2.6,2.5,165.79,2.7,6.5,6,1,798.8,1039810,NA,0,A+,No,Yes,No,No,No,1.05,12.7,0,1.18,17.61,1.51,1.51,40,94.67,13,2.7,3.98,3.92,NA,1.5,2.7,-4,-5,Yes,Yes,17.7,36.2,29.9,23.8,17,9,5,29,9,Yes,No,103,165.37,Computer-Tech Services,NA,1.1,131,No,5.72,83.8,Yes,93,14,-2.7,3.6,63.62,165.79,118,90,77,12.13,Yes,8,6.09,-0.25,96,98,97,0.87,48774,4579.9,3.08,29348.8,66.9,-29.7,9.6,49.5,B-,99.5,NA,88,76,A+,31.8,27,6,20.1,5.1,7.6,46,8247.2,0,15,2,NA,7.9,360,Yes,9.5,17,269,NA,No,559,NA,No,No,No,0.57,95,Yes,58,1.8,40,-5,NASDAQ,Yes,99,Yes,3.04,Yes,96,28950.2,11,11,48.7,4.9,Yes,Yes,58.6,0.7,BUSINS SVC,2.7,NA,Yes,70,5847.5,No,No,No,28,-49.7,NA,9.2,3.2,2026-09-11,NSIT,25,12,10,0,15,10,10,82,112,20,TRUE,FALSE,Momentum Leader
5933,ANF,Abercrombie & Fitch Co.,NA,2.7,3.5,2.7,155.22,-3,11.1,4,0,649.7,4164237,03/04/2020,0,A+,No,Yes,No,No,Yes,2.07,8.9,0,1.41,11.37,0.23,0.23,35,49.62,12,13.7,5.29,5.81,NA,5,4.6,10,11,No,Yes,6.1,25.1,17.4,12.5,17,53,44,13,37,No,No,15.4,145.23,Retail-Apparel/Shoes/Acc,NA,0,60,No,6.87,66,Yes,36,12,-23,10,65.45,155.22,49,121,56,11.68,Yes,0,1.61,-6.44,96,98,95,1.35,193538,6065.1,6.33,42434.4,47.2,-13.3,23.1,60.3,E,66.4,NA,89,132,A-,109.7,31,0,29.7,-0.1,12.4,62,5266.3,70,5,-8,NA,3.2,1575,Yes,2.3,30,1342,NA,No,727,NA,No,No,No,1.15,34,Yes,80,1.5,-8,6,New York Stock Exchange,No,98,No,4.55,-,21,41518.6,3,-6,36.1,3.9,Yes,Yes,52.1,2.3,RETAIL,-3,NA,No,70,6448.7,No,No,No,54.1,-12,NA,37,14.5,2026-09-11,ANF,20,12,7,0,15,10,10,74,116.33333333333333,40,TRUE,FALSE,Pullback to 10SMA
7709,HALO,Halozyme Therapeutics Inc.,NA,7.7,7.1,7.3,111.15,-2.7,0,0,1,1344.6,14880707,NA,0,A+,No,Yes,No,Yes,No,2.89,14.1,0,2.71,20.39,0.8,0.8,62,127.18,11,33.4,3.19,3.2,NA,40.9,40.9,31,30,No,Yes,19.7,-9,2.1,15.6,18,25,35,-5,154,Yes,No,59.3,107.2,Medical - Profitable Biotech,NA,1.9,45,Yes,3.13,4437.1,Yes,53,20,2.1,13.3,61.23,111.15,107,38,55,5.36,Yes,30,0.19,-3.55,95,94,99,0.76,181491,12188.6,2.57,113498,43,-54.5,4.5,51.6,B,61.3,NA,94,63,A,27.6,103,22,15.1,-0.7,0.4,40,1396.6,53,48,-2,NA,45,1965,Yes,0.2,31,862,NA,No,895,NA,No,No,No,7.31,46,Yes,48,1.3,44,38,NASDAQ,No,97,Yes,85.17,-,29,112249.6,-119,35,46.1,47.2,Yes,Yes,39.6,-0.4,MEDICAL,-2.7,NA,No,58,14222.9,No,No,No,38.3,-41.9,NA,153.6,47.8,2026-09-11,HALO,22,0,7,0,15,10,10,64,116,45,TRUE,TRUE,Momentum Leader
8820,NMM,Navios Maritime Partners L.P.,NA,2.7,3.2,2.6,92.87,0.2,0,0,9,82.4,318952,08/09/2026,0,A,No,Yes,No,No,No,19.34,84.7,0.3,1.53,5.33,0,0,11,24.1,5,21.2,3.04,2.88,NA,10,13.6,19,2,Yes,No,31.1,86.2,62.1,43.7,13,-3,-7,53,9,Yes,No,76.1,92.35,Transportation-Ship,NA,18.8,22,No,2.43,63.1,Yes,48,6,-19.5,1.8,43.02,92.87,24,4,39,14.23,No,21,0.9,-0.56,95,96,99,0.86,10538,2570.8,2.82,28303.5,34.5,-0.2,17.8,25.8,A+,47.2,NA,86,2,A,6.9,87,11,13.5,2.1,5.1,68,1344.1,-11,25,-11,NA,21.3,135,Yes,0.82,64,204,NA,No,30,NA,No,No,No,1.77,53,Yes,116,2.4,112,1,New York Stock Exchange,Yes,96,Yes,0.74,-,84,17855.4,30,-10,114.2,17.5,Yes,Yes,25.9,3.4,TRANSPORTATION,0.2,NA,No,8,4531.9,No,No,No,92.4,-6.2,NA,8.8,40.1,2026-09-11,NMM,30,15,10,7,15,5,10,92,106.66666666666667,20,TRUE,TRUE,Breakout
9462,RDVT,Red Violet Inc.,NA,3.2,1.9,2.2,77.36,-1.5,4.5,1,0,288.4,526863,NA,0,A+,No,Yes,No,No,Yes,0.04,26,0,10.88,36.8,0.83,0.83,88,261.36,47,16.1,4.56,4.47,NA,19,20.2,20,21,No,Yes,63.1,83.8,82.1,65.7,19,58,39,66,14,No,No,31.7,75.02,Comml Svcs-Outsourcing,NA,0,107,No,3.14,2.4,Yes,22,48,14.2,3.9,33.4,77.36,91,24,67,1.56,Yes,38,2.7,-3.02,95,97,99,1.09,16188,1193.9,4.3,16047,42,-34.9,5.3,34.7,A,73.8,NA,97,26,A+,50.1,29,5,8.8,0.9,4,11,90.3,-14,23,59,NA,20,237,Yes,1.97,5,198,NA,No,220,NA,No,No,No,12.16,79,Yes,79,1.1,39,20,NASDAQ,No,98,Yes,9.49,-,75,13356.5,133,77,59,19.9,Yes,Yes,41.4,-3.1,BUSINS SVC,-1.5,NA,No,39,1153.1,No,No,No,55.1,-45,NA,14,18.6,2026-09-11,RDVT,25,15,7,0,15,10,10,82,109,50,FALSE,TRUE,Pullback to 10SMA
6957,DHT,DHT Holdings Inc.,NA,3.3,4,3.9,22.28,5.4,0,0,5,24.3,13149618,08/16/2026,0,D+,No,Yes,No,No,Yes,2.53,81.1,11.7,3.64,12.79,0.16,0.21,13,30.16,7,42.5,3.73,3.56,NA,57.1,74,7,0,Yes,Yes,100,183.3,144.3,121.3,9,35,29,154,3,No,No,80.2,22,Transport - Oil/Gas Shipping,NA,38.5,28,No,0.68,34.8,Yes,13,7,-2.6,9.2,10.83,22.28,31,7,13,2.94,Yes,49,2.66,-1.26,94,96,99,0.53,57010,3455.3,3.53,161235.6,30.8,68.6,20.9,32.1,A+,23.1,NA,98,3,B,4,177,-41,16.7,7,10.4,64,369.1,13,175,17,NA,136.4,3068,Yes,0.57,275,5204,NA,No,362,NA,No,No,No,5.82,72,Yes,251,1.3,278,-12,New York Stock Exchange,Yes,93,Yes,2.67,Yes,84,143369.8,21,27,264.6,103.6,Yes,Yes,21.5,0.3,TRANSPORTATION,5.4,NA,No,58,3773.5,No,No,No,78.1,-7.3,NA,19.4,69.6,2026-09-11,DHT,35,15,10,7,12,10,10,99,111.33333333333333,50,TRUE,TRUE,Breakout
7194,EQNR,Equinor ASA ADR,NA,5,5,4.9,45.55,6.4,0,0,0,2443.2,16371660,11/15/2026,0.32,B-,No,Yes,No,No,Yes,3.53,8.9,2.9,1.16,5.82,0,0,28,48.57,10,23.7,2.97,2.63,NA,6,7.9,3,-2,No,No,25.4,86.9,51.9,36.7,11,0,-19,57,8,No,No,89.6,44.8,Oil&Gas-Integrated,NA,0,5,No,1.09,64.3,Yes,22,11,-2.5,0.7,22.26,45.55,60,45,17,3.99,No,75,-0.69,-1.64,94,94,99,0.29,129496,106569.1,2.44,2390749,32.3,-8,9.5,21.9,A,33.6,NA,85,15,B+,-3.8,116,-24,12.6,2.9,5.2,63,105828,-10,37,-20,NA,16.4,3326,Yes,-0.31,258,2970,NA,No,116,NA,Yes,No,Yes,0.94,76,No,108,1.3,124,4,New York Stock Exchange,No,92,Yes,2.6,-,73,2390728.5,29,-53,116,9.7,Yes,Yes,20.6,8.4,ENERGY,6.4,NA,No,1,120020.8,No,No,No,85,-7.5,NA,12.2,14,2026-09-11,EQNR,32,15,5,0,12,0,10,74,105.66666666666667,30,TRUE,TRUE,Momentum Leader
7525,GCBC,Greene County Bancorp Inc.,NA,4.4,4,4.4,35.87,0.2,0,0,2,24.9,203146,08/13/2026,0,B+,No,Yes,No,No,No,-0.02,17.3,1.2,0.06,14.37,2.05,2.47,45,58.66,0,32.1,2.96,2.5,NA,10,9.7,18,14,No,Yes,34.5,29.8,32.8,34,7,6,15,32,13,No,No,60.6,35.71,Banks-Savings & Loan,NA,9.5,63,Yes,0.87,13.6,Yes,21,15,10.8,2.9,21.25,36.02,30,40,46,2.41,Yes,13,1.36,-0.86,94,90,99,0.67,1150,596.9,2.38,17025.5,34.1,-56.4,2.5,22.5,B+,60.9,NA,87,47,B,0,0,0,4.7,2.1,2.5,53,145.8,26,8,32,NA,7.9,34,Yes,0.48,0,15,NA,No,144,NA,No,No,Yes,4.17,100,Yes,21,1.7,31,10,NASDAQ,No,96,Yes,2.19,Yes,100,6915.7,37,42,26.1,8.6,No,Yes,28.3,1.4,BANKS,0.2,NA,No,22,742,No,No,No,46.8,-46.3,NA,15.9,30.4,2026-09-11,GCBC,10,12,7,0,12,10,10,61,101.33333333333333,45,FALSE,FALSE,Momentum Leader
9047,OPY,Oppenheimer Holdings Inc. Cl A,NA,0.7,0.6,0.7,125.88,0.3,0,0,1,596.3,90844,08/13/2026,0,B-,No,Yes,No,No,No,0.25,28.5,0.7,1.17,7.3,0,0,42,55.72,0,12.9,3.99,3.82,NA,19.4,21,6,13,No,Yes,91.9,147.5,107.5,107.3,13,0,59,16,13,No,No,70.5,123.29,Finance-Invest Bnk/Bkrs,NA,2.7,120,Yes,4.41,11.3,Yes,37,14,27.7,1.5,63.81,125.88,95,15,35,8.84,Yes,70,-0.44,-2.06,94,91,98,0.85,14105,1302,3.44,10608.3,28.8,-24.5,9,21.9,A,45.3,NA,87,23,B,0,0,0,7.1,1.4,3.9,59,1638.2,146,22,105,NA,21.4,125,Yes,-0.54,0,93,NA,No,162,NA,No,No,No,0.73,44,Yes,25,1.4,-171,15,New York Stock Exchange,No,90,Yes,1.34,-,44,6095,589,-13,-73.2,23.4,No,No,20.1,3.2,FINANCE,0.3,NA,No,50,2523.1,No,No,No,59.2,-39.5,NA,16.2,6,2026-09-11,OPY,15,15,7,0,12,10,10,69,101.33333333333333,50,FALSE,FALSE,Pullback to 10SMA
10482,VWDRY,Vestas Wind Systems A/S ADR,NA,0,0,0,11.36,0.7,3,2,1,685.9,0,04/09/2026,0,A,No,No,No,No,No,-4.14,16.5,0.2,0.97,12.85,0,0,73,104.39,20,5.5,2.83,3.1,NA,17.5,16.7,6,15,Yes,Yes,291.5,455.4,377.3,325.8,14,-,-,66,20,Yes,No,23.8,11.1,Energy-Alternative/Other,NA,1.5,21,No,0.31,67,Yes,66,26,0,0,5.92,11.36,65,101,20,0.43,Yes,0,2.02,-2.25,94,94,94,0.85,1861,33273.5,3.15,2986714.4,19.5,-4.4,22.5,27,C,35.3,NA,74,98,B,82.4,68,25,13.2,1,2,55,22195.8,505,24,73,NA,21.4,193,Yes,0.22,39,184,NA,No,8,NA,Yes,No,No,1.4,7,No,826,1.4,540,14,US OTC,No,90,Yes,7.24,Yes,47,0,0,143,682.9,19.4,Yes,No,18.6,33.3,ENERGY,0.7,NA,No,0,31310.5,Yes,Yes,No,80.8,-51.2,NA,21.4,5.9,2026-09-11,VWDRY,30,15,5,0,12,0,7,69,104,25,TRUE,TRUE,Momentum Leader
6195,BBVA,Banco Bilbao Vizcaya Argentaria S.A. ADR,NA,0.9,0.9,1.1,29.64,0.1,0,0,2,2145.7,1578774,04/08/2026,0,A-,No,Yes,No,No,No,-0.5,2.1,2.9,0.28,1.27,0.48,0.53,39,51.83,11,20.3,1.88,1.55,NA,26.7,1.5,16,24,No,Yes,8.3,5.1,4.2,4.1,11,25,23,2,9,Yes,No,26.8,29.55,Banks-Foreign,NA,4.8,79,No,0.44,194.8,No,42,13,25.7,0,17.9,29.64,79,23,25,2.21,Yes,7,2.46,-0.3,93,93,99,1.01,38842,161504.7,1.26,5581204.6,22.8,-30.1,3.7,27.6,A,35.1,NA,86,18,B,3.5,14,14,7.1,1.3,1.9,48,43550.9,80,-42,-19,NA,-12,1406,Yes,0.71,26,979,NA,No,86,NA,Yes,No,No,3.53,100,Yes,18,1.7,17,0,New York Stock Exchange,Yes,94,Yes,2.41,-,100,5504189,-20,2,17.4,-1.7,Yes,No,21.8,-4.4,BANKS,0.1,NA,No,0,309782.5,No,No,No,54.6,-47.7,NA,18.3,13.3,2026-09-11,BBVA,10,0,10,0,12,0,10,42,102,30,FALSE,FALSE,Momentum Leader
6448,BWLP,BW LPG Ltd.,NA,1.1,1.5,1.9,25.37,1.1,0,0,9,82.4,656191,09/07/2026,0,B,No,Yes,No,No,No,2.92,5.7,10.4,1.44,7.26,0.35,0.61,17,34.25,0,8.5,3.54,3.41,NA,3.5,-0.4,50,10,No,Yes,86.3,233.6,162.1,117.8,12,14,-19,124,2,No,No,91.8,25.13,Transportation-Ship,NA,18.8,22,No,0.79,43.9,No,48,9,22.9,0.8,11.72,25.48,24,4,56,2.93,Yes,47,0.52,-1.35,93,94,99,0.7,8500,3761.6,3.53,159282,38.5,14.1,18.1,16.7,A+,62.7,NA,97,2,B,0,0,0,13,2.7,4.6,44,3582.1,-25,-3,-39,NA,-2.9,386,Yes,0.13,0,543,NA,No,253,NA,No,No,No,1.13,58,Yes,233,1.9,257,1,New York Stock Exchange,Yes,97,Yes,1.99,-,86,86883.8,211,-52,245.1,-6.3,Yes,Yes,27.4,14,TRANSPORTATION,1.1,NA,No,39,4530.3,No,No,No,60.3,10.3,NA,13.3,11.9,2026-09-11,BWLP,25,15,10,5,12,10,10,87,105.33333333333333,35,FALSE,FALSE,Breakout
7707,HAFN,Hafnia Ltd.,NA,0.4,0.5,0.7,9.6,1.7,0,0,9,82.4,920808,09/07/2026,0,B,No,No,No,No,No,2.11,7.1,12.1,1.66,8.66,0,0,15,29.23,9,14.2,3.18,3.28,NA,5,17.4,9,-17,Yes,Yes,32.2,130.3,83.4,52.6,16,-,-27,46,-1,Yes,No,76,9.38,Transportation-Ship,NA,18.8,22,No,0.26,39.1,Yes,48,8,39.2,0.4,5.17,9.6,24,4,27,1.18,Yes,0,0.21,-2.24,93,97,99,0.2,11465,4451.2,3.44,499842.3,29.2,82.2,28.1,28.8,A+,30.5,NA,81,2,B,-10,101,-35,19.7,4.9,11.5,51,955.9,-3,61,-55,NA,45.2,1422,Yes,0.02,75,2534,NA,No,303,NA,No,No,Yes,4.04,25,No,227,1.6,127,-20,New York Stock Exchange,No,91,Yes,1.77,-,78,248171.8,38,-57,176.7,33.8,Yes,Yes,20.7,0.3,TRANSPORTATION,1.7,NA,Yes,33,5508.4,No,No,No,55,86.1,NA,14.8,34,2026-09-11,HAFN,35,15,5,7,12,10,10,94,106.33333333333333,40,TRUE,TRUE,Momentum Leader
7966,ING,ING Groep N.V. ADR,NA,0.3,0.6,0.8,37.52,0.2,0,0,2,2145.7,2024123,08/09/2026,0,B+,No,Yes,No,No,No,-0.34,0,3,0.19,617.07,0.6,0.69,42,55,12,14.5,1.75,1.53,NA,10,11,6,6,No,Yes,18.7,29.9,24.5,21.6,6,20,10,23,8,No,No,33.1,37.27,Banks-Foreign,NA,4.8,79,No,0.54,240.1,Yes,42,14,38.1,0.1,23.64,37.52,79,23,26,2.68,Yes,18,1.64,-0.67,93,94,99,0.95,70773,102730.2,1.28,2873308.8,24,-19.5,5.4,25.6,A,37.1,NA,87,18,B+,6.4,14,17,7.9,2.3,4.1,38,27479.6,-8,11,23,NA,8.7,2111,Yes,0.6,12,1662,NA,No,73,NA,Yes,No,No,3.88,80,Yes,22,1.1,19,-3,New York Stock Exchange,Yes,94,Yes,1.86,-,75,2812385,49,8,20.3,12.6,Yes,Yes,21.3,1.4,BANKS,0.2,NA,No,0,328314.7,No,No,No,48.4,-38.8,NA,12.9,31,2026-09-11,ING,15,12,10,0,12,0,10,59,102.33333333333333,25,FALSE,FALSE,Momentum Leader
8041,ITGR,Integer Holdings Corp.,NA,7.1,3.1,2.6,126.8,-0.4,7.1,9,1,1025.1,2596557,NA,0,A,No,No,No,No,Yes,2.35,41,0,3.73,22.86,1.42,1.42,61,137.02,19,6.8,1.94,1.32,NA,4.1,2.9,11,7,No,Yes,12.9,6,10.8,12.5,73,14,16,10,6,No,No,60.7,126,Medical-Products,NA,0.8,121,Yes,1.43,74.2,No,126,20,-15.7,7.7,62,126.8,139,94,38,6.35,Yes,5,-0.04,-0.63,93,93,86,0.89,123809,4278.2,0.29,33992,37,-56.9,0.8,36.8,D-,47.4,NA,74,119,B,16,-4,11,10.9,0.2,0.4,45,1853.6,13,-2,21,NA,-1,1037,Yes,-0.05,-6,450,NA,No,445,NA,No,No,No,2.32,6,Yes,3,2.1,-8,7,New York Stock Exchange,No,96,Yes,2.49,Yes,24,33553.5,23,25,-2.6,1,No,No,30.8,1.1,MEDICAL,-0.4,NA,Yes,72,5578.8,No,No,No,20.9,-47.3,NA,6.1,5.1,2026-09-11,ITGR,0,0,7,0,12,10,10,39,105.66666666666667,20,FALSE,FALSE,Momentum Leader
